hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7
A[Del(C):R1]A	0.000682376595420169	0.00360486883864572	0.00406262917741178	0.000531587930744914	0.00146089822980179	0.00254838439001871	0.0100744803271925
A[Del(C):R1]G	6.91268765830377e-05	0.000428075783923501	0.00014280024951039	3.08943925944155e-05	0.000117655829248428	0.000892957354537075	0.00088198570584063
A[Del(C):R1]T	3.49784141937251e-05	0.00130187365203113	0.00817891679455803	8.09664845943658e-05	0.00068045764239003	0.000194797780147017	0.0118988778490968
A[Del(C):R2]A	0.00012873792644307	0.00140086633644115	0.001438078688734	5.36131127131685e-05	0.000684787714024164	0.000670801729383884	0.00306214586968053
A[Del(C):R2]G	1.38265677760966e-05	0.000149509043971138	0.000140768758859161	2.56786979961028e-06	6.31751861456731e-05	2.69157891429258e-05	0.000257359488094188
A[Del(C):R2]T	0.000191780874712727	0.00133191316316843	0.00226402861443968	4.4484551892161e-05	0.000289456903796769	0.000569787453857375	0.0048424585075808
A[Del(C):R3]A	5.37453416331566e-05	0.000902766361021016	0.00238096121632442	0.000313861706025303	0.000532951408688617	0.000450319601427277	0.00135010380829609
A[Del(C):R3]G	2.07261383800203e-05	0.000427132267869104	0.000128579814951787	4.04112280343019e-05	0.000132628331165065	0.000244073476576935	0.000322216112216937
A[Del(C):R3]T	7.83922868133327e-05	0.00110878436652039	0.00127230905159371	0.000164615842754159	0.000444518188005802	0.000489874579639833	0.00108810202265497
A[Del(C):R4]A	6.85688055421396e-05	0.00161364195692472	0.00117742489491031	0.000848344445846937	0.000547863710999616	0.00194607876556784	0.00145275110642766
A[Del(C):R4]G	8.11099019889881e-05	0.000176692506511345	0.000470141109778423	0.000135716491678187	8.22111614429025e-05	0.000858540148041261	0.000226227291953762
A[Del(C):R4]T	7.43438868478434e-05	0.000718398223904979	0.000547554446861256	0.000362536776089061	0.000355250772787713	0.00131524700561507	0.00120953876596735
A[Del(C):R5]A	0.000112749429613237	0.00134649941136073	0.000980668253703279	0.00178922804095136	0.000783106569947171	0.00473490545900108	0.000588419685418773
A[Del(C):R5]G	3.23311541279265e-05	0.000229452904255892	0.000147540394363258	0.000289945303831108	7.91194816961874e-05	0.00167116963714223	8.01219894139181e-05
A[Del(C):R5]T	0.000248208057736866	0.000256687367663904	0.000798836297147275	0.00136311389729651	0.000199712191705403	0.0089391995373317	0.00044283113497813
A[Del(C):R6]A	0.000427816305984876	0.000660231734173073	9.92721764900571e-05	0.00322928055285373	0.0006001513684684	0.0102059557212128	0.000403990014079123
A[Del(C):R6]G	0.000128270482323343	0.00012018354498311	1.17826457771282e-05	0.000618781047802826	8.36731518655494e-05	0.00322734610977624	5.99686575450546e-05
A[Del(C):R6]T	0.00038045896983482	0.000371541321961364	0.000213902422303405	0.00133105249029754	0.000450331749921739	0.00692141299566111	0.000362844687098429
A[Del(C):R7]A	0.000544250435419428	0.000108810351462535	3.52125046213027e-05	0.00319593438949948	0.000157017771392281	0.00913114650823818	7.29298167545381e-05
A[Del(C):R7]G	0.000101298241139425	8.23409010716022e-05	2.50279648231413e-05	0.000671739734324795	6.22377922864465e-05	0.00289333230812459	1.91282990163488e-05
A[Del(C):R7]T	0.000156357673129568	0.000179905561183076	3.21788119154673e-05	0.000561123088354763	0.00015420128984277	0.002107636651263	0.00015560168128091
A[Del(C):R8]A	0.000334792541240305	0.000147775014465759	0.000194508458219673	0.00140588434544102	0.000753101366508258	0.0017022172953743	0.000292939140826104
A[Del(C):R8]G	8.23786788853888e-05	4.74563074928001e-05	1.0997136058653e-05	5.05370357960409e-05	1.77846834943169e-05	0.00020494251113117	6.93803228272351e-06
A[Del(C):R8]T	0.000123648509343597	0.00010246074342078	1.19993381132593e-05	0.000277776262496678	0.000174333757956985	0.000598624832773199	7.83430067773224e-05
A[Del(C):R(9,)]A	0	0	0	0	0	0	0
A[Del(C):R(9,)]G	0	0	0	0	0	0	0
A[Del(C):R(9,)]T	0	0	0	0	0	0	0
G[Del(C):R1]A	7.69374862366326e-06	0.00134430637404511	0.00251219551239381	1.92532733087862e-05	0.000101556734711987	0.000120257237900184	0.00342024660308137
G[Del(C):R1]G	7.43880078489401e-05	0.000403187360434531	0.000400555783338326	2.30379924781415e-05	0.000104558115050244	0.000313367988528271	0.000280901358318472
G[Del(C):R1]T	3.85295585522603e-05	0.0045314526049318	0.00542326744252094	3.79446710760071e-05	0.000275211097119624	0.000135417949699979	0.00844101847027028
G[Del(C):R2]A	2.79512504244679e-06	0.00158130740673618	0.00209349174590451	4.49078752777654e-05	0.000205650452804449	0.000547977861012386	0.00351209293520504
G[Del(C):R2]G	8.75980740691728e-06	9.820217095904e-05	0.000522228530075935	6.77317416966943e-06	0.000114366350797473	3.59057619536935e-05	0.000362980228632646
G[Del(C):R2]T	9.30285345825272e-05	0.00194308206251283	0.00225874673874648	2.94409640492746e-05	0.000124144486741882	0.000758464113530627	0.00266589866574354
G[Del(C):R3]A	2.46183261524377e-05	0.000518092315599796	0.00289742031295086	4.63738994734482e-05	0.000288940907177011	0.000998965057008652	0.00211206748558772
G[Del(C):R3]G	1.28129772103629e-05	0.000284508341051677	0.00103392039530749	1.61717200218579e-05	8.26712584288532e-05	0.000191306440982173	0.000423279268667354
G[Del(C):R3]T	2.21201235227764e-05	0.000874282376351775	0.00138978338431878	8.73930045556425e-05	0.000189908255930006	0.000545934480338388	0.00181217336978712
G[Del(C):R4]A	1.52885231097313e-05	0.000575774297087552	0.000723942008471966	0.000214712030781233	0.000314951436784633	0.00538670780781349	0.00118574275536641
G[Del(C):R4]G	1.57726616623053e-05	0.000273364651436227	0.000922378015284015	0.000118975229197043	7.77692905411546e-05	0.00258639217270989	0.000164691435419326
G[Del(C):R4]T	4.82767224161511e-05	0.00113446330346034	0.00109426921092	0.000260655487588336	0.000150301215391768	0.00279654011716952	0.000223516461269426
G[Del(C):R5]A	2.60409303229321e-05	0.000564834610943322	0.000830094166634185	0.00131676847494603	0.000269505034499469	0.00807267982988139	0.000225795253313446
G[Del(C):R5]G	8.39491480325315e-06	0.00034922844229656	5.50398533772977e-05	0.000392859983313249	7.24072256675054e-05	0.00288330034649331	6.71184734749919e-05
G[Del(C):R5]T	8.41137074420271e-05	0.000770266106462935	0.000537261560895029	0.00119334917165561	0.000119552116826038	0.0096888992167573	0.000127968150992456
