hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6
A[Del(C):R1]A	0.00314506534010125	0.00242321074669545	0.0101248472253478	0.00209290258459808	0.00090232359480827	0.00810375734437622
A[Del(C):R1]G	0.000616700484820399	0.000257431520143605	0.00188432624232562	0.000260276424200502	8.69502623676284e-05	0.00229024666361499
A[Del(C):R1]T	0.00764187478171757	0.000159773154692643	0.00815232466526064	0.000228858861279297	8.7273827355732e-05	0.00117072931374599
A[Del(C):R2]A	0.000967865458742822	0.000409814628552907	0.00352077036416111	0.000549966921135924	0.000129812185711085	0.00246127080344604
A[Del(C):R2]G	4.9701819691134e-05	3.91494067893966e-05	0.00024121252019993	0.000107638840008259	2.3286241563193e-05	0.000606028088809406
A[Del(C):R2]T	0.00162282754455716	0.000244601408464659	0.00418747711722052	0.000786431953122443	0.000367011415941628	0.000904308003995248
A[Del(C):R3]A	0.00073301575184199	0.000257669820880584	0.001884429428828	0.000671470622433338	0.000668286951396933	0.000528614655041868
A[Del(C):R3]G	0.00031049289206586	8.57378817280271e-05	0.00037666825605149	0.00035879317836059	5.85443876862167e-05	0.00119699033243174
A[Del(C):R3]T	0.000763242416627206	0.00022296914842096	0.00162307677948172	0.000616294857303096	0.000422748094537527	0.000798727990095368
A[Del(C):R4]A	0.00204703391477703	0.000869957011037268	0.00100925779918762	0.00152246637655892	0.00129198455991715	0.00108670596371061
A[Del(C):R4]G	0.000205235227731519	0.000379099706134067	0.000234918143554751	0.000459845322756418	0.00032763042561535	0.00195867897190911
A[Del(C):R4]T	0.000855567659825594	0.000548068545837103	0.000806177381912663	0.000329866680671004	0.000923558851850097	0.000727805375005263
A[Del(C):R5]A	0.00101339676392562	0.00235632313412171	0.000681884549500394	0.000791910523631841	0.00298676577970215	0.00140267187107257
A[Del(C):R5]G	0.00014064964525374	0.000735771908622174	0.000108373969272373	0.000172149451006456	0.000698602903266181	0.000978803546797701
A[Del(C):R5]T	0.000600056688388033	0.00280886848911118	0.000596155327204868	0.000652127190634786	0.00381018648652433	0.00101977311789929
A[Del(C):R6]A	0.000331077633400602	0.00538582950958694	0.000281661629132889	0.00052895686918241	0.0048939987269179	0.00212214041474902
A[Del(C):R6]G	6.12185615903113e-07	0.00135479279674663	2.13877477660357e-05	0.00029583394250664	0.000941746335455594	0.00215709555753483
A[Del(C):R6]T	1.25880667270078e-05	0.00273775274060418	6.3046952954178e-05	0.000541970690392435	0.00155975546273334	0.00639399233642735
A[Del(C):R7]A	0.000116927452637495	0.0057461824371725	0.000129968090043169	0.000536181844854188	0.00756147370763356	0.000910024688335004
A[Del(C):R7]G	3.82616009939446e-07	0.00150962836016907	5.23436984800347e-06	0.000221731400616586	0.00141106169432938	0.00111386021432445
A[Del(C):R7]T	0.000107706406797954	0.000906047998082352	2.53651184032283e-05	0.000230303856413653	0.00087229467639621	0.00125487176137178
A[Del(C):R8]A	9.09478255626062e-05	0.00346546055228699	0.000147978825004041	0.00294802056410695	0.00519008156619315	0.000784317181655565
A[Del(C):R8]G	2.52526566560034e-05	0.000427838334579496	1.05437844250106e-05	0.00019110282276874	0.000536355936892782	0.000563629346622878
A[Del(C):R8]T	4.88600644692672e-05	0.000840238866558249	0.000140192934369914	0.000264026319549167	0.00039169629325985	0.0015128371422033
A[Del(C):R(9,)]A	0	0	0	0	0	0
A[Del(C):R(9,)]G	0	0	0	0	0	0
A[Del(C):R(9,)]T	0	0	0	0	0	0
