hdp.1	hdp.2
A[Ins(C):R4]T	0.00035199361102744	3.23434576649019e-05
A[Ins(C):R5]A	0.000116299528412494	0.000845076496423975
A[Ins(C):R5]G	0.000117453605825699	0.000281553945570107
A[Ins(C):R5]T	4.03927094621653e-06	0.000127715191804997
A[Ins(C):R6]A	6.2949677083894e-06	0.000651015750434563
A[Ins(C):R6]G	5.87005738807311e-05	3.19287979512493e-05
A[Ins(C):R6]T	0.00011866014130314	0.000203183259689768
A[Ins(C):R7]A	0.000515925061766748	0.00135344930536205
A[Ins(C):R7]G	0.000103237470417586	0.000193646086275759
A[Ins(C):R7]T	0.000400097655932383	0.00041009845680241
A[Ins(C):R8]A	0.000260034624420719	0.00061037909849661
A[Ins(C):R8]G	0	0
A[Ins(C):R8]T	0.000189216237701338	1.61717288324509e-05
A[Ins(C):R(9,)]A	0	0
A[Ins(C):R(9,)]G	0	0
A[Ins(C):R(9,)]T	0	0
G[Ins(C):R0]A	3.1474838541947e-05	2.69528813874182e-05
G[Ins(C):R0]G	0.000192363721555533	0.000266211536164962
G[Ins(C):R0]T	0.00039018308179167	0.000318044000371535
G[Ins(C):R1]A	0.000868338337308081	0.000430002123057734
G[Ins(C):R1]G	0.000211615831130357	7.42240887438133e-05
G[Ins(C):R1]T	6.90872705995736e-05	0.000217696349667609
G[Ins(C):R2]A	0.000717416486499445	0.000170010482597561
G[Ins(C):R2]G	0.000399100952711888	0.000325093215503629
G[Ins(C):R2]T	0.00130059278661749	6.88335124663296e-05
G[Ins(C):R3]A	0.000573366642105801	0.000392682748829001
G[Ins(C):R3]G	0.000359337740020561	9.12251370035694e-06
G[Ins(C):R3]T	0.000337672559490855	0.000615769674774093
G[Ins(C):R4]A	0.000401146817217114	0.000426684845348513
G[Ins(C):R4]G	0.000327757985350141	2.1147645396282e-05
G[Ins(C):R4]T	0.000165610108794878	0.000302701590966389
G[Ins(C):R5]A	0.000221005824628704	0.000556887995435426
G[Ins(C):R5]G	9.79916639939283e-05	0.000141398962355533
G[Ins(C):R5]T	0.000264650934073538	0.000891518384353064
G[Ins(C):R6]A	0.000389448668892357	0.0010652608043735
G[Ins(C):R6]G	3.67206449656048e-06	0.000259991640460173
G[Ins(C):R6]T	0.000208783095661582	0.000364485888300625
G[Ins(C):R7]A	0.000508318642452444	0.000774999004816687
G[Ins(C):R7]G	0.000367416281912995	3.81486936560381e-05
G[Ins(C):R7]T	0.00022336643751935	0.000143472260923795
G[Ins(C):R8]A	0.000313856598327448	0.00016669320488834
G[Ins(C):R8]G	6.90872705995736e-05	7.09068110345926e-05
G[Ins(C):R8]T	1.25899354167788e-06	5.26617836338787e-05
G[Ins(C):R(9,)]A	0	0
G[Ins(C):R(9,)]G	0	0
G[Ins(C):R(9,)]T	0	0
T[Ins(C):R0]A	0.000325292456331022	0.000312653424094051
T[Ins(C):R0]G	0.000280126063023328	8.70785398670435e-05
T[Ins(C):R0]T	0.000574048596940876	0.00219147658665393
T[Ins(C):R1]A	0.000409067984916838	0.000785365497658002
T[Ins(C):R1]G	3.57763998093464e-05	3.85633533696907e-05
T[Ins(C):R1]T	0.00145843910190535	0.000963254514814962
T[Ins(C):R2]A	0.000498404068311731	9.99329909902737e-05
T[Ins(C):R2]G	4.354019331636e-06	0.00013144712922787
T[Ins(C):R2]T	0.000731894912228741	0.000164205246606425
T[Ins(C):R3]A	0.000568592958260272	0.000323019916935366
T[Ins(C):R3]G	3.77698062503364e-06	0.000203597919403421
T[Ins(C):R3]T	0.000358026288414647	0.00023386807850006
T[Ins(C):R4]A	0.00109296376836911	0.00162629539694545
