hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6
A[Del(C):R1]A	0.00513127999182025	0.00507008555573649	0.0150836819718216	0.00222704016610511	0.00196190831292881	0.00459039727524591
A[Del(C):R1]G	0.000518773253785572	0.000440200757433411	0.00244042143395017	0.00110216939570561	0.00031872289268617	0.000724035134222461
A[Del(C):R1]T	0.00842864966922075	0.00255425001983357	0.00868591875983545	0.00397926228383223	0.00534972913275165	0.00134785276741915
A[Del(C):R2]A	0.00108792873627312	0.000779981043287278	0.00517841620036418	0.00146906764270254	0.00252607301188203	0.00303993086444857
A[Del(C):R2]G	0.000231887527305626	0.000336022347208478	0.000667278261144271	0.000497581732426021	0.000244654965682735	0.00150108387406001
A[Del(C):R2]T	0.00349380486527925	0.000917980901320707	0.00586922433276785	0.000874262548023896	0.00293349906643987	0.00645168318197828
A[Del(C):R3]A	0.00122227666225822	0.000134555080941823	0.00373778494944918	0.000968744298694096	0.00482291313353388	0.000485110802066804
A[Del(C):R3]G	0.000280000412837785	1.55536905045241e-05	0.00024033455397509	0.000263838575239293	0.000665247486018105	6.17281709216742e-05
A[Del(C):R3]T	0.00108124717170812	0.00153177754673414	0.00284678260338146	0.00066072839136522	0.00363326262608989	0.000573708882683796
A[Del(C):R4]A	0.000610453312680015	0.000595006952186494	0.00252350305735592	0.000650592736424121	0.000515957599154241	0.00206462576388612
A[Del(C):R4]G	6.83402508135683e-05	0.000269840872175805	0.000692457468049807	0.000250608222375605	6.27898786282662e-05	0.00138488966997215
A[Del(C):R4]T	0.000368905268784623	0.000677055279277474	0.00102960509663843	0.000734066501195177	0.00134733336054053	0.000708058431160381
A[Del(C):R5]A	0.000519208855260892	0.000224014898138985	0.00146983132341941	0.000608388533882498	0.000850312391448784	0.00401886703388877
A[Del(C):R5]G	4.03563689393581e-05	1.68063367196536e-05	0.000106670050960275	0.000253619841159333	0.00012211765868555	6.39068122483215e-05
A[Del(C):R5]T	0.000384790670973323	0.000925809940165266	0.000635384599063925	0.000748397652648779	0.00112329361816683	0.00183005871438375
A[Del(C):R6]A	0.000109061962925776	0.000251051178948863	0.000685772291022562	0.00138071297852338	0.000401760802350786	0.00133478091945926
A[Del(C):R6]G	4.59840589672874e-05	1.13782031207593e-05	7.01406821822046e-05	0.000193408235269487	0.000107482423817308	2.6869909695317e-05
A[Del(C):R6]T	0.000223871054993682	0.00017349150079543	0.000407590851628996	0.00105581123622091	0.000467907867472126	2.17864132664733e-05
A[Del(C):R7]A	0.000222887438759087	0.000464836132997624	0.00029541650892658	0.000937402693558608	0.000123691339854179	0.000897600226578698
A[Del(C):R7]G	4.84782287050089e-07	1.56580776891183e-05	3.80225543038638e-05	0.000203398501717578	4.51121935006758e-06	1.45242755109822e-05
A[Del(C):R7]T	2.73375054914767e-05	0.000710563565532187	0.000171667538553635	0.000270900302042517	8.63950961576896e-05	6.53592397994198e-05
A[Del(C):R8]A	3.12789962601014e-05	0.000198857586651802	7.72259938928322e-05	0.000401833024888184	7.19696854452642e-05	0.000177922375009532
A[Del(C):R8]G	0	0	0	0	0	0
A[Del(C):R8]T	6.18975644769751e-06	3.54916427620014e-05	9.99946333155514e-05	0.00010416047034756	3.41488813592325e-05	0.0012599809005777
A[Del(C):R(9,)]A	0	0	0	0	0	0
A[Del(C):R(9,)]G	0	0	0	0	0	0
A[Del(C):R(9,)]T	0	0	0	0	0	0
G[Del(C):R1]A	0.00268186479277282	0.00063237756427119	0.0059008447321376	0.000510999013352147	0.00111547766836264	0.00199273060010675
G[Del(C):R1]G	0.000315593268869608	0.000148438576492841	0.00188449772737651	0.00018703191136187	0.000265637381264444	0.00136455568425677
G[Del(C):R1]T	0.00887507092312166	0.00046295716367493	0.00706135242653725	0.00269126562427825	0.006265926309127	0.00382061067316386
G[Del(C):R2]A	0.00239603996666019	0.00107153444985866	0.00605031943483728	0.00138613389233409	0.00263617823764705	0.00200870730316883
G[Del(C):R2]G	0.000261599763420623	9.12343993352624e-05	0.00120296100836829	0.000363055836824596	0.000377421200276003	0.00105809347097505
G[Del(C):R2]T	0.00245533094811549	0.000721315445545381	0.00430363394804723	0.00153204162995953	0.00165115873816369	0.00100871093423771
G[Del(C):R3]A	0.00184717508192627	0.000445628891032306	0.00298473147532322	0.00111336430966719	0.00314599848024364	0.00144734405466937
G[Del(C):R3]G	0.000242700280055917	0.000641354862146284	0.00121030006402448	0.000333728900806499	0.000620607396868018	0.00201887429602652
G[Del(C):R3]T	0.00083458432339284	0.00163146730802153	0.00174170820170407	0.00068770834171048	0.00185610448235804	0.0021190917970523
G[Del(C):R4]A	0.000309529977366358	0.000102716989640616	0.00156369706451144	0.000422789737665988	0.000475776273315267	0.000758893395448818
G[Del(C):R4]G	9.90361031631602e-05	0.000421097902652687	0.000575549824824451	0.000184664155904318	0.00043653915617747	0.000538124407681889
G[Del(C):R4]T	0.000604277607892812	0.000448760506570129	0.00137911786288183	0.000365257434004424	0.000547588590643668	0.000466955457678077
G[Del(C):R5]A	0.000550234921632098	0.000885307712542747	0.000321747322969656	0.00128087262339661	0.000556086468954261	0.00103122356127973
G[Del(C):R5]G	9.97667895088588e-05	9.56186610882155e-05	0.000236216094551006	0.00015068478810998	0.000399452736636798	3.05009785730626e-05
G[Del(C):R5]T	0.000215573549471853	0.000959318226419979	0.000926858317451809	0.000175026975796388	0.000159361446343085	0.000251996180115541
G[Del(C):R6]A	0.000203524250598072	0.000212949856572008	0.000434897603924224	0.000382226348116878	0.000457941220070814	0.000147421396436469
G[Del(C):R6]G	7.47197046779376e-05	2.0564275365042e-05	6.6861529654972e-05	8.19991100562645e-05	0.000100558226675344	0.00134059062966365
G[Del(C):R6]T	0.00026439604385897	1.96247907036949e-05	0.000219654422411977	0.000323530936511254	0.000157630397057594	0.000416846707165188
G[Del(C):R7]A	9.38369887803041e-05	0.000397193237380633	9.20602553255511e-05	0.00036554821099044	0.000150391463681904	0.00132897120925487
G[Del(C):R7]G	1.43889003460664e-05	1.30483980742652e-05	2.70237302021044e-05	7.30681026286572e-05	6.13735655765008e-05	1.59767030620804e-05
G[Del(C):R7]T	1.19158080990862e-05	0.000243222140104304	4.64058638898543e-05	0.000380232448784203	4.74202592146639e-05	0.000184458298989474
G[Del(C):R8]A	3.74547010473047e-05	0.00026263815643881	0.000120665005496143	0.000130808104137374	5.02528853181947e-05	0.00103049734750418
G[Del(C):R8]G	7.17337268229189e-06	5.53252078348845e-06	2.68968582293246e-05	2.18705833052803e-05	4.31188640204134e-05	0.000569351600030501
G[Del(C):R8]T	3.44476457015447e-05	0.000445420116663118	4.86017249571975e-05	4.02103032089484e-05	7.7110377262783e-05	1.67029168376295e-05
G[Del(C):R(9,)]A	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0
T[Del(C):R1]A	0.00335904944113982	0.00367087973343689	0.0117976198017637	0.00330669511517926	0.00375412133984054	0.216246854586585
T[Del(C):R1]G	0.000460037312919793	0.000265143448869069	0.00344106068326472	0.000282552151267837	0.000479658020197883	0.00179447423938185
T[Del(C):R1]T	0.0155381505287362	0.00446171704392195	0.0143467997945338	0.00737194430773311	0.00301554031136436	0.167735048166129
T[Del(C):R2]A	0.00228701313288565	0.00246771304380504	0.00800788565915245	0.00250813843244287	0.00123135305841263	0.0117370670404247
T[Del(C):R2]G	0.000494407674488619	0.000656177842358649	0.000901776704371488	0.00117984839054107	0.00044918106156545	0.00179156938427965
T[Del(C):R2]T	0.00684954514037268	0.00188711152309253	0.0133050637854211	0.00136364021548735	0.00442634547903956	0.0209636130587761
T[Del(C):R3]A	0.0019835253695318	0.000223179800662232	0.00543961631417029	0.000947849895270438	0.0045801465852535	0.0048474769517903
T[Del(C):R3]G	0.000213318257962533	0.000278505008497117	0.000688251174183029	0.000312855267167556	0.000170901774913025	0.000596947723501367
T[Del(C):R3]T	0.00145713611575837	0.000477571369518107	0.00295343313557669	0.00271107999889671	0.00129729029937815	0.0078198699351128
T[Del(C):R4]A	0.000697805460142244	7.81860012609972e-05	0.00212729164574702	0.000433050011315379	0.00141227393676592	0.00231371708889946
T[Del(C):R4]G	5.75345238935243e-05	0.00130786703577975	0.000632544618750161	0.0002645239781349	0.000107220143622536	0.00362525916754115
T[Del(C):R4]T	0.00074221573313418	5.88743721110847e-05	0.00154913606578932	0.000851457324406424	0.000835991892814268	0.000623817633196684
T[Del(C):R5]A	0.000355542139654634	0.000431223459558317	0.00142226409300949	0.000661600722323265	0.000725781754971338	0.00303266872669308
T[Del(C):R5]G	3.55858302015754e-05	0.000121297908498369	0.000152724577079354	9.66833478500282e-05	5.83835713561072e-05	0.00140958093834082
T[Del(C):R5]T	0.000359947335219567	0.00070837143465571	0.000901805982519053	0.000298524115713954	0.000403439395597323	0.000469860312780273
T[Del(C):R6]A	0.000112385180632655	0.000715574150392705	0.000662632795064024	0.00130689716364497	0.000560073127914785	0.00153376349395972
T[Del(C):R6]G	7.14597194432819e-05	0.000718705765930528	8.23594290991546e-05	2.56922236929076e-05	0.000215804144257884	0.00114887019291869
T[Del(C):R6]T	0.000116382878043257	0.000393017749996868	0.000718105125316376	0.000842754784610686	0.000203267150947812	0.00219389181593386
T[Del(C):R7]A	7.69117637150336e-05	0.000331429311086337	0.000347863430597259	0.000208383250049266	0.000103810501090509	2.25126270420224e-05
T[Del(C):R7]G	1.08197785805382e-06	2.10862112880126e-05	4.85822061921545e-05	3.18816195380866e-05	8.91752662222661e-07	7.98835153104019e-06
