hdp.1	hdp.2	hdp.3	hdp.4
A[Ins(C):R5]G	0.000449877954455757	6.94012603023565e-05	3.26499210013299e-05	4.26665210316082e-05
A[Ins(C):R5]T	0.000358524307290587	0.000220111360914764	0.000526496340381108	0.000465918409665162
A[Ins(C):R6]A	0.000399377933914106	0.000286855135550167	0.000855849472919784	0.000424958549474818
A[Ins(C):R6]G	4.88061597048364e-07	0.000118002584711444	6.10320496023255e-05	6.91197640712053e-05
A[Ins(C):R6]T	0.000344485358999019	8.11044183356699e-05	0.000212826690344274	8.02130595394234e-05
A[Ins(C):R7]A	0.000141451734626899	0.000888264584179129	0.00266074600801696	0.00118954260636124
A[Ins(C):R7]G	7.11995741576437e-06	0.000386408637073724	0.000430680473577286	9.21596854282737e-05
A[Ins(C):R7]T	0.000221579965059957	0.000125770619737923	0.0004370036138514	0.000125439571832928
A[Ins(C):R8]A	0.000242767580272998	0.000150403467650836	0.00100112460257165	0.000435198514522404
A[Ins(C):R8]G	2.87095057087273e-07	8.90768753365297e-05	7.01436554631618e-05	6.14397902855158e-05
A[Ins(C):R8]T	6.77544334725964e-06	6.74592515457368e-05	0.000208611263494864	6.39997815474123e-05
A[Ins(C):R(9,)]A	0	0	0	0
A[Ins(C):R(9,)]G	0	0	0	0
A[Ins(C):R(9,)]T	0	0	0	0
G[Ins(C):R0]A	0.000709526724085487	0.000441449253675814	9.94159984298713e-05	0.000167252762443904
G[Ins(C):R0]G	0.00121030663216282	4.92145903322307e-05	6.38336065767781e-05	7.67997378568948e-05
G[Ins(C):R0]T	0.00146854863601282	0.000366988549507527	0.000102243738179786	6.65597728093088e-05
G[Ins(C):R1]A	0.000254969120199207	0.000191645600982207	0.00051024992820683	0.000306345621006947
G[Ins(C):R1]G	0.000237915673808223	0.00028941041022993	8.73195561663473e-06	5.54664773410907e-05
G[Ins(C):R1]T	0.000641226810004424	0.00125300449196847	0.000190505874262772	0.000629757850426537
G[Ins(C):R2]A	0.000494636073855663	0.00102814032014934	0.000238106160053002	0.000698877614497742
G[Ins(C):R2]G	0.000126867305726866	0.000236873962814007	6.29433922110642e-05	0.000195412666324766
G[Ins(C):R2]T	0.000669505673127521	0.000350021525633902	6.14902481729136e-05	0.0002679457520785
G[Ins(C):R3]A	0.000955222673940775	0.00018234440114787	0.000270598984401559	0.000191146014221605
G[Ins(C):R3]G	0.000606201213039777	0.000145395129278501	0.000113148864159781	0.000210772613896145
G[Ins(C):R3]T	0.000592765164368093	6.80214119752846e-05	0.00012373979683423	8.19197203806878e-05
G[Ins(C):R4]A	0.00103420252414548	8.12066293228604e-05	0.000857420439447514	0.000183466040435915
G[Ins(C):R4]G	0.000354103043411443	1.62515469632911e-05	3.68522564630087e-05	2.47465821983328e-05
G[Ins(C):R4]T	0.000822757014600707	4.21109267224902e-05	0.000169271643362949	3.92531993490796e-05
G[Ins(C):R5]A	0.000913335505111742	0.000290074781646668	9.83425046359222e-05	0.000307198951427579
G[Ins(C):R5]G	8.32575665553092e-07	4.90612738514449e-05	0.00013663481374935	5.29064860791942e-05
G[Ins(C):R5]T	0.000265132285220097	0.000364279958346979	0.000366859958388239	0.000175786066650226
G[Ins(C):R6]A	0.000497248638875157	0.00013420302618114	0.000765401075085707	0.000277332386705453
G[Ins(C):R6]G	0.000251610108031286	6.25531241605923e-05	0.000381051022688736	0.000176639397070858
G[Ins(C):R6]T	0.000209751648707962	0.000349050521255592	0.000142630669330188	9.64263375314346e-05
G[Ins(C):R7]A	0.000147767825882819	0.00036954382418729	0.00158142654652753	0.000804690586656131
G[Ins(C):R7]G	2.37427612211175e-05	0.000113300879300681	0.000304270033645914	0.000188586022959708
G[Ins(C):R7]T	4.56481140768764e-06	0.000442880207496481	0.000567865125611342	0.000257705787030914
G[Ins(C):R8]A	8.0013392410223e-05	0.00032150466020775	0.000726637476013959	0.000197972657586662
G[Ins(C):R8]G	3.93320228209564e-06	5.67270978907332e-06	4.55973034673745e-05	2.98665647221257e-05
G[Ins(C):R8]T	0.000138006593941852	4.09866058633946e-05	9.55671304369319e-06	2.47465821983328e-05
G[Ins(C):R(9,)]A	0	0	0	0
G[Ins(C):R(9,)]G	0	0	0	0
G[Ins(C):R(9,)]T	0	0	0	0
T[Ins(C):R0]A	0.00076901281991397	0.000242086723160723	0.000228850548927124	0.000206505961792984
T[Ins(C):R0]G	0.000873142197119524	0.000442829102002886	0.000340939010680687	0.00039423865433206
T[Ins(C):R0]T	0.00272301048795566	0.00135608427255009	0.00216988442503987	0.00128084896136888
T[Ins(C):R1]A	0.000428489372702755	0.000446815330503316	0.000431151763535605	0.000552958112569642
T[Ins(C):R1]G	0.000338312815271643	6.96567877703327e-05	0.000135207852486662	4.09598601903439e-05
T[Ins(C):R1]T	0.000783424991779751	0.000596350004763032	0.00082483597538484	0.000420691897371657
T[Ins(C):R2]A	0.000264902609174427	0.000308881603289722	0.00010373615638113	0.000207359292213616
T[Ins(C):R2]G	9.44542737817128e-06	3.20942499778202e-05	0.000147618488055732	4.60798427141369e-05
T[Ins(C):R2]T	0.000581338781096019	0.000367141865988313	0.000538972432888834	0.000408745271482807
T[Ins(C):R3]A	0.00238888926051749	0.000170692348608152	0.000279985509404748	0.000237225856935742
T[Ins(C):R3]G	0.00115130859793138	3.83291201964413e-05	7.67940804305537e-05	7.59464074362626e-05
T[Ins(C):R3]T	0.00142493889684126	0.00037956050093196	0.000467061440081975	0.000667304388934352
T[Ins(C):R4]A	0.00357912794818991	0.000120813386859183	0.00172362520006259	0.000149332823610629
T[Ins(C):R4]G	0.000126407953635526	7.76292447711925e-05	5.63453327945965e-05	7.08264249124696e-05
T[Ins(C):R4]T	0.00219202817987275	9.03545126764111e-05	0.000606916735213173	8.78930333251129e-05
T[Ins(C):R5]A	0.00202123533041153	0.000505995492086621	0.000476461056472895	0.000294398995118097
T[Ins(C):R5]G	1.23450874547527e-05	8.97923522468633e-05	0.000113096498608857	7.2533085753734e-05
T[Ins(C):R5]T	0.000835877258709596	0.000408435104813279	0.000399680067430073	0.00017749272749149
T[Ins(C):R6]A	0.000534427448767959	0.000193894242700398	0.000697221127782208	0.000237225856935742
T[Ins(C):R6]G	0.000106741942225048	0.000392950140253917	4.32408536757789e-05	5.88797990236193e-05
T[Ins(C):R6]T	0.000233867633503293	7.27742228796433e-05	0.000307045407844904	7.67997378568948e-05
T[Ins(C):R7]A	0.000499028628229098	0.000707811086294283	0.00123619356067104	0.000174079405808961
T[Ins(C):R7]G	2.11014866959146e-05	9.06611456379826e-05	0.00031374819836322	0.000112639615523446
T[Ins(C):R7]T	8.77362494458707e-05	0.00025343214273887	0.000807070962233755	0.000214185935578673
T[Ins(C):R8]A	1.31489536145971e-05	0.000324622095317061	0.000660303414380544	0.000209919283475512
T[Ins(C):R8]G	5.16771102757092e-07	2.2844155637079e-05	0.000172806318050343	3.49865472459187e-05
T[Ins(C):R8]T	4.82606790963706e-05	0.000339289371978899	0.000232372132226786	0.0001459195019281
T[Ins(C):R(9,)]A	0	0	0	0
T[Ins(C):R(9,)]G	0	0	0	0
T[Ins(C):R(9,)]T	0	0	0	0
A[Ins(T):R0]A	0.00199080325436028	0.00062890420418321	0.00319064610920815	0.00201556645353317
A[Ins(T):R0]C	0.00182193394178154	0.000312867831790152	0.000308302181067088	0.000456531775038208
A[Ins(T):R0]G	0.00224502592741106	0.000745731362541963	0.000429973538639807	0.000408745271482807
A[Ins(T):R1]A	0.00205964864904981	0.00113510411824421	0.00225597339075949	0.00387412010967003
A[Ins(T):R1]C	0.00102085260399093	0.00156950081380388	0.000753933019433275	0.00152148813998715
A[Ins(T):R1]G	0.0124350630456439	0.00211822049853613	0.000533277679225811	0.00260607110461063
A[Ins(T):R2]A	0.00113735577815694	0.00242112275907521	0.00120133119514316	0.00260948442629316
A[Ins(T):R2]C	0.000311641684468235	0.000372763470283791	0.00110970457241328	0.000809810569179924
A[Ins(T):R2]G	0.00862956064494067	0.000628750887702424	0.00136727762602241	0.00159572788658215
A[Ins(T):R3]A	0.00106271106331425	0.00126358332914268	0.00119085808495829	0.00164436772055818
A[Ins(T):R3]C	0.000468998485257769	0.000928637924119381	0.000702352951772794	0.00132522214324175
A[Ins(T):R3]G	0.00685097805677931	0.0005869976994351	0.00100094132314342	0.00119039593678187
A[Ins(T):R4]A	0.000343595364322048	0.000539571801378704	0.00193290412433174	0.00161876780793922
A[Ins(T):R4]C	0.000275611254803782	0.000525415579652818	0.00211854000235854	0.000614397902855158
A[Ins(T):R4]G	0.00317196973822874	0.000913255170547209	0.00161237458712381	0.00071765088375165
A[Ins(T):R5]A	0.00153707822613955	0.00152253486518984	0.00621077689321889	0.00333652194467176
A[Ins(T):R5]C	0.000272855142255744	0.00289829475277411	0.00585222996603989	0.00347988145533797
A[Ins(T):R5]G	0.00441425875975108	0.0021638065988231	0.00525680746925461	0.00290729674309378
A[Ins(T):R6]A	0.00165705525049632	0.00201401639709541	0.0138498372792871	0.00678995015697013
A[Ins(T):R6]C	0.0021382552756803	0.00523826198802005	0.0145925117052716	0.00990545952269816
A[Ins(T):R6]G	0.00379772212465616	0.00465417730171988	0.0144832248004925	0.0101196454582768
A[Ins(T):R7]A	0.00111128754697342	0.00306275223116364	0.0175204267541046	0.00892412953897117
A[Ins(T):R7]C	0.00257946295941202	0.00335793756216983	0.0188955723041534	0.0107732965604811
A[Ins(T):R7]G	0.00279685133663851	0.00335016952714335	0.0132376054406551	0.00850258431117889
A[Ins(T):R8]A	0.00210489483004676	0.00657717481472214	0.0132166854030608	0.0082960783493859
A[Ins(T):R8]C	0.00137705144131911	0.00394176672100203	0.0151954093844513	0.00829010503644148
A[Ins(T):R8]G	0.00230479911829663	0.00612064944043573	0.01373967325153	0.0132223548676954
A[Ins(T):R(9,)]A	0	0	0	0
A[Ins(T):R(9,)]C	0	0	0	0
A[Ins(T):R(9,)]G	0	0	0	0
C[Ins(T):R0]A	0.00147406086110889	0.000489232890187377	0.000407914550312926	0.000511998252379299
C[Ins(T):R0]C	0.00172021616305552	0.00157042071268859	0.000195703155192013	0.000622077876640848
C[Ins(T):R0]G	0.00124751415156133	0.000227726079460457	0.000198766539921087	0.000261972439134074
C[Ins(T):R1]A	0.00165846201627605	0.000325848627163347	0.00129400512889152	0.0011647960241629
C[Ins(T):R1]C	0.000966907442764227	0.00142655874821795	0.000864411240495914	0.00135423537754324
C[Ins(T):R1]G	0.0168660307377175	0.000839049993846899	0.00149004866016454	0.00242345839459535
C[Ins(T):R2]A	0.000830508581142064	0.000641629472088428	0.0016930568097105	0.00161620781667732
C[Ins(T):R2]C	0.000673410165903908	0.000639534146851023	0.00112881799850067	0.00122452915360716
C[Ins(T):R2]G	0.00805772471023424	0.000190521280123111	0.00112735176307479	0.000981329983726989
C[Ins(T):R3]A	0.000999693698283594	0.000885913731473748	0.000535398484038247	0.000766290717727683
C[Ins(T):R3]C	0.000688339108872446	0.00101720374451996	0.00073700585509698	0.00101375653971101
C[Ins(T):R3]G	0.00643156088788051	0.00114931144546369	0.000477495276103651	0.00125780904001181
C[Ins(T):R4]A	0.000349796617555134	0.000353803332159951	0.001432629833576	0.000359252107086141
C[Ins(T):R4]C	0.000299583692070569	0.000526539900511914	0.00116366727264082	0.00125866237043244
C[Ins(T):R4]G	0.00123585809224358	0.000228748189332362	0.000720091782148416	0.000491518322284127
