hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10
T[Del(C):R3]G	0.000235896052279133	0.000363040188127084	8.21378704952291e-05	0.000104817740659078	0.000140617414003496	0.000464149293153956	0.000784168023086662	0.00727668972916471	0.00012281526866749	0.000266910128615759
T[Del(C):R3]T	0.000630959224541252	0.000644034433581051	0.000723138300309025	0.000536178475140617	0.00062104699348105	0.00472784171767519	0.000850107446436856	0.0300668932440677	0.000493666632655665	0.0011948593608126
T[Del(C):R4]A	0.0014063222419946	0.000892953479996098	0.00076549829011892	0.00109236610392411	0.000465423835081992	0.0020438579832305	0.00179845003038605	0.0105750938823915	0.00164291372211449	0.00327858765461663
T[Del(C):R4]G	8.38366669113285e-05	0.000320296052947286	5.82202901678028e-05	0.00025486750271217	0.000109492782323684	0.000121083883250976	0.000560372765557828	0.00119599442590496	0.000453524570286884	0.00142268919022294
T[Del(C):R4]T	0.00127376947921167	0.000554716288709345	0.000407710392248609	0.000596548867097559	0.000297874145732706	0.00112362718169283	0.000294199914402316	0.00975979574832562	0.000553865995855037	0.00119652235226815
T[Del(C):R5]A	0.00049445611838193	0.000784645540668514	0.000791836490377487	0.00035786887139931	0.000169308551489422	0.000859427603661459	0.000220144437667025	0.00411248987871997	0.002931194374149	0.00784183620864556
T[Del(C):R5]G	0.000111820668712685	0.000234648204483019	6.87823706054566e-05	9.27076254477666e-05	5.75268389833704e-05	0.000122852755847659	0.000484828877648108	0.000838147372552077	0.000520407869715946	0.00153909859211143
T[Del(C):R5]T	0.000337235335463952	0.000417251149971115	0.000584353800296756	0.000428431289765196	0.000556870209967854	0.00035981936579839	0.000538215097319624	0.00456807571547494	0.0026856956482105	0.00773041578112372
T[Del(C):R6]A	0.000475237842028911	0.000157252823717464	0.000900321150981997	0.000507764605109181	0.000531157091119198	0.00121260291141377	0.00119336876313593	0.0035958173023387	0.00422904782885266	0.0115544646331607
T[Del(C):R6]G	4.0584732133343e-05	6.38312418684982e-05	1.84286657213261e-05	3.11456934772324e-05	2.26001738006372e-05	4.22468135354074e-05	7.02642407249517e-05	0.000363722571820752	0.000823057820310289	0.00282874846589038
T[Del(C):R6]T	0.000242124330887163	0.000252338577229431	0.000733030372391005	0.000691322797300604	0.000486795214784727	0.000342523722630825	0.000210427640188674	0.00213383908801508	0.00195247278674084	0.00394960470693102
T[Del(C):R7]A	0.000647712140611925	0.000199905771408879	0.000619077412822108	0.000360344949671457	9.20776377361569e-05	0.000170295932241614	0.000760943192119621	0.0021242330816311	0.00271963159066182	0.00720075300253107
T[Del(C):R7]G	0.000137267223673733	3.31010582832355e-05	4.20198317216291e-05	4.56795754478995e-05	3.39821803074826e-05	1.39496456811569e-05	0.000340818075714634	0.000403079219335716	0.000725759041144148	0.00230074867875329
T[Del(C):R7]T	0.000219676576737388	0.000507139216645218	0.000843822266897234	0.000235233248244298	0.000360460725119204	0.000118643893679942	0.000223991840136777	4.97087514821695e-05	0.00154694404119616	0.00192907008843789
T[Del(C):R8]A	0.000159974489432175	0.000163909510369465	0.000709358461793992	9.73023199879835e-05	0.000344457489044168	6.94558131526741e-05	0.000246711172969105	6.74285690836933e-05	0.00243139851155715	0.00559180876928654
T[Del(C):R8]G	2.16692193237707e-05	0.000173233431056685	1.79304543799273e-05	3.21628617815183e-05	3.39532675051791e-05	4.37807951910672e-05	3.67047812260239e-05	0.000345256656636006	0.000622089377814949	0.00211865111437057
T[Del(C):R8]T	0.000177001334423109	0.000301397445979791	8.18475335411036e-05	6.93418164007433e-05	0.000705130241380265	7.22409485962316e-05	0.000227614576768878	5.79158248976121e-05	0.000742713282016008	0.0021743613281315
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0
A[Del(T):R1]A	0.00650438454234097	0.00294125243781201	0.00428274151263351	0.00168738631237009	0.00541645692034862	0.0090161114045357	0.00306000487524868	0.00858245376200121	0.00105564452153556	0.000573732052164716
A[Del(T):R1]C	0.00159262274239498	0.00293922351619548	0.00150902030617173	0.000693656472010151	0.000502668343249397	0.00603794354438417	0.00155072786114753	0.00113686619243461	0.000329330774097905	0.000789920941386203
A[Del(T):R1]G	0.00147701032073342	0.000641230418313256	0.000643395280192796	0.00129905179715984	0.000716112287455244	0.00520820807314508	0.00232562841843114	0.00295277444779919	0.000120711778465377	0.000351722692848804
A[Del(T):R2]A	0.0041337171625364	0.00229860861342881	0.00194735695215522	0.00194170163800279	0.00385868332023519	0.00334425737596743	0.00257416500133115	0.00202509536526047	0.00133214638635377	0.00180351423354387
A[Del(T):R2]C	0.000467120895602243	0.00116371192987901	0.000965507810078669	0.00119339997849125	0.000638226016849764	0.00398225472763439	0.000802983786989826	0.00135575257091238	0.000311766905517338	0.000608654872731264
A[Del(T):R2]G	0.00048644009313641	0.00159705767154983	0.000651734307265725	0.00159303668665969	0.000275331797536676	0.003189248529663	0.000657821572638397	0.00210502106886313	0.000272146596592946	0.000612812351370139
A[Del(T):R3]A	0.00499316194119816	0.00137713624644075	0.00279140083720087	0.00232760076167306	0.00224494899126317	0.00526166733384482	0.00178365016833088	0.00400020219244505	0.00145420923163303	0.00104435863408534
A[Del(T):R3]C	0.000709490320786481	0.00141333767932903	0.00145153187128474	0.000578579862453561	0.000743251771217544	0.00336861892213638	0.000964546607489685	0.00115775692476483	0.000402140094226915	0.000470626581920622
A[Del(T):R3]G	0.00168636410237047	0.000454250473382748	0.00106970613517701	0.0008596583392696	0.000276319651615381	0.00381295588346895	0.00128548175657232	0.000369691352486529	0.000475712822027187	0.000774954018286254
A[Del(T):R4]A	0.00205974363799722	0.00251376549226984	0.00489884683710865	0.00358470453796416	0.000925802386162009	0.00599079278324333	0.000887710891013479	0.00195608133881243	0.00238149691370755	0.000843968163691575
A[Del(T):R4]C	0.00211249658111477	0.000572315473967374	0.0023564606181896	0.00134440878494553	0.000289022009427424	0.00360617036259333	0.000320654316785571	0.00194908667396972	0.0019548124390283	0.00143765611332289
A[Del(T):R4]G	0.00127986800201537	0.00208244867221556	0.00183916606444512	0.000920220540106779	0.000993872760385421	0.00362090138018034	0.000992152422290895	0.0035484401058041	0.00101442050728736	0.0011882073949904
A[Del(T):R5]A	0.00784760221149449	0.0014107388359101	0.0116209169757377	0.00225557943333932	0.000825156921343222	0.00614547565844593	0.00101085585327523	0.00231308903238418	0.012628427001569	0.00372011188606513
A[Del(T):R5]C	0.00428326793568708	0.00251242047681619	0.00513920460384113	0.00244104408955249	0.000709274409710446	0.00336042650135662	0.0021384256092095	0.000294895069768518	0.00527849172261227	0.00301250902172865
A[Del(T):R5]G	0.00178744387394662	0.00266791794138227	0.00544934631777229	0.000836545369201071	0.000797863235968636	0.00340024291270634	0.00168190462710526	0.000290791533060796	0.00624042383339417	0.00395043620265879
A[Del(T):R6]A	0.00168891596652237	0.00247585429397437	0.0253766077024439	0.00264947640607643	0.00082970105010527	0.00725811090283741	0.00143252554731406	0.000946704570910886	0.0228078531780096	0.00115245307869608
A[Del(T):R6]C	0.00395315475214991	0.00102118588553549	0.0106710993869728	0.00166831585976231	0.000574921436206061	0.00460834934039196	0.000847355289925647	0.000830499872324051	0.00680369237553124	0.00049889743666497
A[Del(T):R6]G	0.00251002511365924	0.00217427447301782	0.0110283822016211	0.00127925479576328	0.000361231733180633	0.00273540088206534	0.000543185828977624	0.000631664866395373	0.010193216943797	0.00102523423234651
A[Del(T):R7]A	0.00356485329902475	0.00338339777211184	0.0317437675431917	0.00409778748020718	0.00295912893976446	0.00676642184527169	0.00183456506378825	0.000391234920202066	0.0279143475046439	0.000849788633786
A[Del(T):R7]C	0.00415104677107078	0.00157704201784963	0.0248172486497541	0.00244979173696934	0.0026986053158076	0.00587833754680544	0.000931155647368995	0.00102691006110726	0.0183267984355174	0.000493908462298321
A[Del(T):R7]G	0.00356276278884381	0.00181203217541409	0.0211669125623102	0.00245224165948509	0.00185315642604764	0.00301036230014969	0.00130477493538049	0.00052972928408766	0.0243363930529726	0.00619630616337893
A[Del(T):R8]A	0.00288228009898176	0.00110314064072022	0.0460554243315558	0.00312060842125555	0.022912658549134	0.00105726330031484	0.0016671890147392	0.00102700332330516	0.0469112201584353	0.00184342602847707
A[Del(T):R8]C	0.00315841486791602	0.0029407965003701	0.0331206364320723	0.00115631402211699	0.0188787781033402	0.00119822183339196	0.00213415695829416	0.00145656900684526	0.0321515127186629	0.000908824830458021
A[Del(T):R8]G	0.00105115177090938	0.000886957902634878	0.0235080265532145	0.000944260586429786	0.0102151629066788	0.000411989123168847	0.000959014211237561	0.0003484275713647	0.0296534341169129	0.0083415651410383
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0
C[Del(T):R1]A	0.00311102516471094	0.00108191675279895	0.00127968159993487	0.00117419584090633	0.00192423373171063	0.00493631461837204	0.00125644369705609	0.006616579892409	0.000229209034190547	0.000533820257231518
C[Del(T):R1]C	0.00337088278885707	0.0026649315511377	0.00245644476252776	0.000949549861612073	0.00295792905846886	0.00347274751439964	0.0014900680849821	0.0054460460465315	0.000387745191303317	0.000749177650725231
C[Del(T):R1]G	0.00438961002599456	0.00167942277043228	0.000576600601042506	0.00161016289470871	0.000589479032165917	0.00580450509224146	0.00184138928860686	0.00328320241496866	0.000144355447708447	0.000431546282715199
C[Del(T):R2]A	0.00205848933188866	0.00141780586625982	0.00120808004032516	0.000614401623935354	0.000746798408300118	0.00365939473235206	0.00343752773218933	0.00662105647790833	0.00017950515343566	0.000439861239992949
C[Del(T):R2]C	0.000724210395922588	0.00292821262697316	0.000565103944847194	0.000596237904215964	0.0014229242901695	0.00377614032373312	0.00223197084736091	0.00379465230826738	0.000281230598666822	0.000635262736020062
C[Del(T):R2]G	0.00205688901030188	0.000505657419958985	0.000713826902135297	0.00065288546017922	0.000695646842224688	0.00367680542414379	0.00182108511352926	0.00963930098863526	0.000220234874947068	0.000552113163242567
C[Del(T):R3]A	0.00195361780736364	0.00134715835963465	0.00149328713560438	0.00086319517877336	0.000469977601444807	0.00491186678573496	0.0017914292229595	0.001931553380764	0.000254637649427578	0.00066852256513106
C[Del(T):R3]C	0.000770735060432108	0.0013469075940416	0.000800919398522229	0.000511589157933296	0.00204852505001337	0.00374033143945881	0.00118867886377499	0.0020095205782107	0.000427228196689713	0.00093210671083572
C[Del(T):R3]G	0.00105742330145219	0.001608273732621	0.00141079708122989	0.00020761567568536	0.000553728352117531	0.00437339608136428	0.00118660070477673	0.00355002556316845	0.000211343097826387	0.000362532137309879
C[Del(T):R4]A	0.00389378426301132	0.00110637779655784	0.00213532006547397	0.000833987917464581	0.000466247849947645	0.00462575044479835	0.00221941764368223	0.00429453768902615	0.00231665669092388	0.00315053731253929
C[Del(T):R4]C	0.00209621943632666	0.00103048700935062	0.00123167807820603	0.00116609046261875	0.00160145602559377	0.00354134046287101	0.00276906261549228	0.00333076613589906	0.00271177782828839	0.00643827142016144
C[Del(T):R4]G	0.00234095330061209	0.00120442714344227	0.00226514019728135	0.000327641535591089	0.000461496512769089	0.00583007944265691	0.00124754131323922	0.00627057713818977	0.0019610570039364	0.00253523047398582
C[Del(T):R5]A	0.00103921423691066	0.00222627413826855	0.00198626725791846	0.00231534243050884	0.000320946561970968	0.00325379560151757	0.00215024864891582	0.00242826784679408	0.00507755623296605	0.0123177777112581
C[Del(T):R5]C	0.0015638890403908	0.000960910955713953	0.00257843095048418	0.00089654958056847	0.00039183593441898	0.00241438166476979	0.000729658474226897	0.00184715109166201	0.00573137920448285	0.0116135008298327
C[Del(T):R5]G	0.00234824846027798	0.00190214821080915	0.00236411073923529	0.000406980663325385	0.000217944703764439	0.00219975366267961	0.000522207656387081	0.00266021093297824	0.00393746454342087	0.00649315013819459
C[Del(T):R6]A	0.00323913739552333	0.00202912678838327	0.00730160159673505	0.000636282367258119	0.000342910654120926	0.0032908700206578	0.00110858549265287	0.00174400310078156	0.00870899865089937	0.0051186877001826
C[Del(T):R6]C	0.00229157400840722	0.000532694510264713	0.00508160106495457	0.00122310710536671	0.000971884574233543	0.00198409501666453	0.0006962394308765	0.00156596556498519	0.00438567821285803	0.000826506753408301
C[Del(T):R6]G	0.00248070030187976	0.00204141430244296	0.00307176669261781	0.00050389064696743	0.000213077715376669	0.00102074974321746	0.000589242325695818	0.00122294720109885	0.00445492862528216	0.00434622816907967
C[Del(T):R7]A	0.0039382328346515	0.00163191408898444	0.0196143399950495	0.00160761416155768	0.00258599476963551	0.0039660856022452	0.00165078840859077	0.0005480086748766	0.0203717204404623	0.00226665735391452
C[Del(T):R7]C	0.00296493454634249	0.00102829850962941	0.0178605776623409	0.000990657992080996	0.00271200639967531	0.00262709698348308	0.00161371854537857	0.000966942467855785	0.0215743566376358	0.00669936107868278
C[Del(T):R7]G	0.00148191220667493	0.00150887937028291	0.0162819623856862	0.000342997870790651	0.00174588992950134	0.00447842109415757	0.00106269749531291	0.000250968574556319	0.0222166406198194	0.0160985887854508
C[Del(T):R8]A	0.00110807131707721	0.00392938285880846	0.0283947324953243	0.0024329067431182	0.0123005806924315	0.000552008092481875	0.00250429392582208	0.000316531899681957	0.0394751571161639	0.0261505406385222
C[Del(T):R8]C	0.00150160625431051	0.000779128697621308	0.0275876936871536	0.0012254117181247	0.0105687712976521	0.00053717161365604	0.00248733165507953	6.74285690836933e-05	0.0427393619992291	0.0352836897124023
C[Del(T):R8]G	0.00143460900733941	0.00141671161639922	0.0227878242638795	0.000223239380839191	0.00835806952071749	0.000338190224453586	0.0010983351138101	0.000416229189240004	0.039233837909922	0.0442438876749051
C[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0
G[Del(T):R1]A	0.00157718180167924	0.000424249789704554	0.000960317822277408	0.000695533874080347	0.000580034183413412	0.00354793658399034	0.000746620744969451	0.00446278269404273	4.75344848545355e-05	0.000185423547293814
G[Del(T):R1]C	0.00656532651844315	0.00462425431716335	0.00186913777155561	0.000235698239469115	0.000478391226915151	0.00162054136427314	0.000792115577093521	0.00107671207478733	7.48908417650429e-05	0.000307653419276732
G[Del(T):R1]G	0.00201773159201621	0.000865688420969411	0.00146515881045706	0.000331009815775853	0.00265592038200674	0.00511759769422232	0.00044674801816648	0.00211537317283033	0.000489629908638555	0.000972850001496692
G[Del(T):R2]A	0.0159130355838425	0.00078505588436624	0.00504808174949929	0.000464052523781286	0.00216797829273064	0.00078683671550003	0.00107789052258397	0.00278443618058471	4.18611026645026e-05	0.000328440812471106
G[Del(T):R2]C	0.00330105974881381	0.00123502054579496	0.00105918185008249	0.000422398028623203	0.00188642060509792	0.00192448065457145	0.000653075506818047	0.00159562294391827	0.000126302778532612	0.000410758889520826
G[Del(T):R2]G	0.00565723773046775	0.000713815659066577	0.00166297276457437	0.000484474357136191	0.00164221343924106	0.000983819134857452	0.00147990195582845	0.00158172687643076	0.000159508266161788	0.000470626581920622
G[Del(T):R3]A	0.00393853559819495	0.0013258204873529	0.00113043981566366	0.000745811050263619	0.000722709225180846	0.00245076579216498	0.00183869329855506	0.0015662453515789	0.000736238047164073	0.00150251278008934
G[Del(T):R3]C	0.00222065525268292	0.00222989884093179	0.00103032166965436	0.000617673999679999	0.000366175822374546	0.00172002966202803	0.00164519984587924	0.000598276999546186	0.000830351384248685	0.00127551444640677
G[Del(T):R3]G	0.00081055567505104	0.00147482084337165	0.000956565775485632	0.000886087278010101	0.000379533537038803	0.00238952636825543	0.00154811612078485	0.00111914637483308	0.000599044351997545	0.00107262948882969
