hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6
A[Del(C):R1]A	0.00479384061618891	0.00478789145995324	0.00350158507373592	0.000927539503308924	0.00540062322378868	0.0151808108143054
A[Del(C):R1]G	0.000271715315104613	0.000481369563746453	0.000499809008909213	0.000101548629681329	0.000129578284724316	0.00162678801139483
A[Del(C):R1]T	0.00672184395090026	0.0030870774649462	0.00178580486461289	0.000119430863451477	0.000555465793972879	0.0151977775472096
A[Del(C):R2]A	0.000662772595258332	0.00161111620664609	0.00147728743702211	0.000244628388861148	0.000997665590839698	0.00900466774374935
A[Del(C):R2]G	0.000271758213007219	0.000228725076758433	0.00016579478705849	1.95687826556249e-05	0.000109129924178823	0.00160036027501245
A[Del(C):R2]T	0.00132987787867984	0.00208098868997417	0.00102159181964473	0.000147894248827587	0.00031876562047542	0.00637280579618917
A[Del(C):R3]A	0.0020033749495896	0.000279425316636191	0.000265433302475834	0.000466618060203749	0.000457768071366634	0.00762783944424804
A[Del(C):R3]G	6.30170189277987e-05	9.14112131625019e-05	0.000131110581157875	0.000122894800649747	0.000266300695413862	0.000732470889280715
A[Del(C):R3]T	0.00043601428208451	0.00136392041052699	0.00033053958421519	0.000218234610196548	0.000314805550651469	0.00428343778806785
A[Del(C):R4]A	0.000383507249295112	0.000596323233682203	0.00102466580323879	0.00109505069063312	0.00069914032724225	0.00384167199899335
A[Del(C):R4]G	0.000343226118748344	0.000162381268442555	0.000328798811483273	0.000229846734580003	0.000221259901254579	0.000621020268307751
A[Del(C):R4]T	0.00018180131124303	0.000271749173525263	0.000320564680148173	0.000668815680900696	0.000467208237815649	0.00266529082651642
A[Del(C):R5]A	7.12534162280964e-05	0.000817115153609476	0.000280962100497062	0.00264426130651647	0.000754461302661689	0.00236253871521465
A[Del(C):R5]G	0.000222425625010644	0.000139455644597864	0.000146611747865897	0.000682844352940953	0.000575034139001939	0.000183228100694091
A[Del(C):R5]T	0.000135943453357518	0.000369105970749131	0.000160703717600463	0.00272289651149544	0.00112265179459644	0.00116181122712053
A[Del(C):R6]A	0.000373898119111432	0.000326287484958486	0.00024696176959827	0.00474649141139263	0.00226570394889203	0.00052382422590858
A[Del(C):R6]G	5.01905460486892e-06	2.35253225252324e-05	4.11430253622919e-05	0.00107070025185768	0.00193752216239077	0.000168027421772481
A[Del(C):R6]T	4.80456509184033e-05	0.00026496401131114	0.000126351087458308	0.00235249929383837	0.000363302405748018	9.05733399644456e-05
A[Del(C):R7]A	0.000463812122973015	0.000206382017346267	0.000127373446046894	0.0049469991998513	0.00794338805781824	0.000165378340798591
A[Del(C):R7]G	3.68921962409169e-06	2.65752186719851e-05	2.27543864243435e-05	0.00100228174632447	0.00289271500435096	2.08142076519965e-06
