hdp.1	hdp.2	hdp.3
G[Del(C):R8]T	1.32682020196511e-05	6.16861306067532e-05	5.1812365435007e-05
G[Del(C):R(9,)]A	0	0	0
G[Del(C):R(9,)]G	0	0	0
G[Del(C):R(9,)]T	0	0	0
T[Del(C):R1]A	0.0200243798113439	0.00169110853403708	0.0067565261786284
T[Del(C):R1]G	0.00275396770664139	0.00107671786110754	0.00341634699408927
T[Del(C):R1]T	0.0222584635847436	0.0101719552694261	0.00977217721986042
T[Del(C):R2]A	0.0329576398519917	0.00287677334674595	0.00673801045285367
T[Del(C):R2]G	0.00477647988889906	0.00137594341325619	0.000800814453502207
T[Del(C):R2]T	0.0237036341675256	0.00768621939015051	0.00791511884637119
T[Del(C):R3]A	0.0538760412544936	0.00275567247406254	0.00328671828617548
T[Del(C):R3]G	0.00696888274484312	0.000858186375159585	0.000296307494867754
T[Del(C):R3]T	0.023311377285112	0.00219061476604977	0.00214551438101891
T[Del(C):R4]A	0.0154535861890196	0.00201468177727147	0.00178032242547215
T[Del(C):R4]G	0.00169690223027871	0.000387530762371237	0.000387423865719933
T[Del(C):R4]T	0.00793369138832213	0.000717679077666425	0.00225384255329549
T[Del(C):R5]A	0.00878985752299334	0.00163663505823641	0.00154985379655084
T[Del(C):R5]G	0.00093641049567806	0.00019856717623608	0.000198662188518551
T[Del(C):R5]T	0.00534485656575404	0.00232414850226633	0.000434411711058709
T[Del(C):R6]A	0.00352215115255778	0.00204038433169095	0.0012662223091174
T[Del(C):R6]G	0.000307857831885471	0.00115095640201218	0.000141382654557506
T[Del(C):R6]T	0.0019361756362655	0.000399963625904381	0.000545534006943136
T[Del(C):R7]A	0.000621225143353541	0.000723497020217191	0.000310157034217359
T[Del(C):R7]G	0.000237102828361705	0.000159634779851843	5.00334400713388e-05
T[Del(C):R7]T	0.000251425727160257	0.000202711464080461	0.000207193579267871
T[Del(C):R8]A	0.000107296459327556	0.000233594378305418	4.1036362054043e-05
T[Del(C):R8]G	3.87091199018631e-05	2.95280508912171e-05	1.50789537370621e-05
T[Del(C):R8]T	9.60881209064763e-06	0.000426184216304409	2.97667301690244e-05
T[Del(C):R(9,)]A	0	0	0
T[Del(C):R(9,)]G	0	0	0
T[Del(C):R(9,)]T	0	0	0
A[Del(T):R1]A	0.01050569767886	0.00165026338941697	0.00550257938589485
A[Del(T):R1]C	0.0013634257553632	0.00248163144035282	0.00290833806719964
A[Del(T):R1]G	0.0028521273452545	0.00195454975460636	0.00142366186067471
A[Del(T):R2]A	0.00247522766372922	0.000641966126663304	0.003530300668563
A[Del(T):R2]C	0.00104556578524025	0.000434114151698947	0.001553821452074
A[Del(T):R2]G	0.00384658112609625	0.00390260413499508	0.00146389724062784
A[Del(T):R3]A	0.00322834234793159	0.00471484470357224	0.00448346936865622
A[Del(T):R3]C	0.00104115470534176	0.00295870272951564	0.00162542552639799
A[Del(T):R3]G	0.00248315828426007	0.000967053628917757	0.00250938378472462
A[Del(T):R4]A	0.00254751226893509	0.00568054346915626	0.0060086976224765
A[Del(T):R4]C	0.00154900285849049	0.00151884164604419	0.0033840376114371
A[Del(T):R4]G	0.00352565029850104	0.00203835203669034	0.00478416363758831
A[Del(T):R5]A	0.00266741264612321	0.00417556924782212	0.00515846443609668
A[Del(T):R5]C	0.00136051514187667	0.000508153447995683	0.00270197341126877
A[Del(T):R5]G	0.00240255264590353	0.00423307124166291	0.00266938461625581
A[Del(T):R6]A	0.0014582494055458	0.00496019451374393	0.00827522549695165
A[Del(T):R6]C	0.000573498657344779	0.00174052119679701	0.0042998023101665
A[Del(T):R6]G	0.00166711724361931	0.00242221669827616	0.00383268072540516
A[Del(T):R7]A	0.000478677920689191	0.00426682327824167	0.00736449953446175
A[Del(T):R7]C	0.000854645273570135	0.00367956972090851	0.00476481898847659
A[Del(T):R7]G	0.000798708468437223	0.00129082611676005	0.00389952547585043
A[Del(T):R8]A	0.000180597885461153	0.00190182963135524	0.00645391327815225
A[Del(T):R8]C	0.000288998571526841	0.00273937426513607	0.0049387345555749
A[Del(T):R8]G	0.000234903115466484	0.00233913169678063	0.00247241752939269
A[Del(T):R(9,)]A	0	0	0
A[Del(T):R(9,)]C	0	0	0
A[Del(T):R(9,)]G	0	0	0
C[Del(T):R1]A	0.00773954560224803	0.00317591920105144	0.00535504965940006
C[Del(T):R1]C	0.00258029527489142	0.00276934065416468	0.00317078078394018
C[Del(T):R1]G	0.00608689984730496	0.00405909085004205	0.00616184353742308
C[Del(T):R2]A	0.00779091691055073	0.000817938964363189	0.00196423164134123
C[Del(T):R2]C	0.00651885936233208	0.000985623226374312	0.00145898889682337
C[Del(T):R2]G	0.00946865396013438	0.00126922800126337	0.000868525382265914
C[Del(T):R3]A	0.00409865656978053	0.00138881461492672	0.00381440715700978
C[Del(T):R3]C	0.00221939377019748	0.00186508892565793	0.00186825349541138
C[Del(T):R3]G	0.00483321208690666	0.00291909290146454	0.00253236079452656
C[Del(T):R4]A	0.0047709791498975	0.000655315515392802	0.00353927911908957
C[Del(T):R4]C	0.00312950968457836	0.00232546351667849	0.00332663699878638
C[Del(T):R4]G	0.00647069293374427	0.00474516973289507	0.00406980868225852
C[Del(T):R5]A	0.00325614030916775	0.00106308952992698	0.00273536318838265
C[Del(T):R5]C	0.00262982232059455	0.00115701343809243	0.00306219182679354
C[Del(T):R5]G	0.00332370791413871	0.00192227212812608	0.0021875752550625
C[Del(T):R6]A	0.0019949298220205	0.00133422159236131	0.00281699816645883
C[Del(T):R6]C	0.00131463583199449	0.00200133238854197	0.00340094205926463
C[Del(T):R6]G	0.00157852562771867	0.000920589786354789	0.00197457921243565
C[Del(T):R7]A	0.0010146503500996	0.00101650614059927	0.00376690705567623
C[Del(T):R7]C	0.00109638935046441	0.00119355489918183	0.00432754795759251
C[Del(T):R7]G	0.00110617297417587	0.00138917325522095	0.00235675012577282
C[Del(T):R8]A	0.000299635858653267	0.00209704949817855	0.00438668092688009
C[Del(T):R8]C	0.000378979939812942	0.00160977688509109	0.00298579117360941
C[Del(T):R8]G	0.000285548955542812	0.000800365589946149	0.00204052052958105
C[Del(T):R(9,)]A	0	0	0
C[Del(T):R(9,)]C	0	0	0
C[Del(T):R(9,)]G	0	0	0
G[Del(T):R1]A	0.00367563575563095	0.000798572388475022	0.0027009302717885
G[Del(T):R1]C	0.00160261758259361	0.00217033166496525	0.00231033973264633
G[Del(T):R1]G	0.00332964859571931	0.0018493486016336	0.00105699833336115
G[Del(T):R2]A	0.00182112628155492	0.0013223466137303	0.00117864516150183
G[Del(T):R2]C	0.000581280687997938	0.00032018608490004	0.00118343242661663
G[Del(T):R2]G	0.00331497607367914	0.00230322781843652	0.00115717697844814
G[Del(T):R3]A	0.00165571078536131	0.00182416408319467	0.00235263345032391
G[Del(T):R3]C	0.000970539551114641	0.000680061695694348	0.00179136852746854
G[Del(T):R3]G	0.00182239949285983	0.00282644415878966	0.00123399675017346
G[Del(T):R4]A	0.00192108065280836	0.00177220108945358	0.00335563068809057
G[Del(T):R4]C	0.00103750114246678	0.000999291406476454	0.00272789356460431
G[Del(T):R4]G	0.00239602634539321	0.00502371369474339	0.00289104244206701
G[Del(T):R5]A	0.000981339995753826	0.00163101636029355	0.00328499524328397
G[Del(T):R5]C	0.00130257965721248	0.000760755761895043	0.00160487009038953
G[Del(T):R5]G	0.00180168722932059	0.00381457786722355	0.00242778606162987
G[Del(T):R6]A	0.000734546776545094	0.000688589364912594	0.00223710575288443
G[Del(T):R6]C	0.000707855955574074	0.000525447879961659	0.00164582262873533
G[Del(T):R6]G	0.000943507847483038	0.00268856689012082	0.00181137445250079
G[Del(T):R7]A	0.000371623284103759	0.001933111034796	0.00179676118603171
G[Del(T):R7]C	0.000732833622661133	0.00114107386946019	0.00125026786331654
G[Del(T):R7]G	0.000489090866235575	0.00236328014325847	0.0013875897248973
G[Del(T):R8]A	0.000228784708738055	0.000288745285772955	0.00180443571220795
G[Del(T):R8]C	0.000263216770984045	0.00121822138164022	0.00130044100956827
G[Del(T):R8]G	6.07382976512223e-05	0.000765378236798391	0.00140467113388665
G[Del(T):R(9,)]A	0	0	0
G[Del(T):R(9,)]C	0	0	0
G[Del(T):R(9,)]G	0	0	0
A[Ins(C):R0]A	0.00143188781312731	0.00115442325818969	0.00329724281843174
A[Ins(C):R0]G	0.000412549598062924	0.000306916394013704	0.000195225416480889
A[Ins(C):R0]T	0.00137940645103245	0.00341716457230033	0.000838134631157801
A[Ins(C):R1]A	0.000442771613774352	0.000105639491110144	0.000772416843901032
A[Ins(C):R1]G	0.000159355360005449	0.000169716557011733	0.000187727851466475
A[Ins(C):R1]T	0.000502571755727215	0.000436265993464299	0.000126489975727634
A[Ins(C):R2]A	0.000452660124458299	0.000176650269366755	0.000259127023392552
A[Ins(C):R2]G	0.000171694146907782	7.95384474748575e-05	0.00023241520170145
A[Ins(C):R2]T	0.000373968673349657	0.000191354521429993	0.000219124487073416
A[Ins(C):R3]A	0.000554289773744524	0.000262843486745571	0.0001500351239965
A[Ins(C):R3]G	0.000586256992137061	0.0003350497326496	4.12040094705143e-05
A[Ins(C):R3]T	0.000469002097477232	0.000277149249593003	0.000308657521214477
A[Ins(C):R4]A	0.00125571848872673	0.000232518457422742	0.000197283754205342
A[Ins(C):R4]G	0.000283541535430484	0.000176371326915691	5.6096688300386e-05
A[Ins(C):R4]T	0.000369181748466414	0.000506798584661943	0.000241486789681622
A[Ins(C):R5]A	0.000694089540435108	0.000491297354167093	0.000186451868352221
A[Ins(C):R5]G	0.00015128489017795	0.000219448011144309	0.000102572277644388
A[Ins(C):R5]T	0.000374568859914445	8.93811311052632e-05	0.000127616938916136
A[Ins(C):R6]A	0.000224035659705988	0.000301457091757163	0.000705283367349615
A[Ins(C):R6]G	0.000102931995861277	0.000320743969802168	0.000178674890977022
A[Ins(C):R6]T	0.000100997413924288	0.000216021003888378	0.000530985936691567
A[Ins(C):R7]A	0.00017702881486957	0.000816902892402094	0.000803003183661694
A[Ins(C):R7]G	5.96398979671186e-06	0.000182508060839102	0.000242772086541236
A[Ins(C):R7]T	5.41158507494509e-05	6.51529867842646e-05	0.000283324133836584
A[Ins(C):R8]A	1.71431929476564e-05	0.000109823627876106	0.000438211719165393
A[Ins(C):R8]G	2.05083166482925e-05	5.90561017824343e-05	0.000122596830167355
A[Ins(C):R8]T	1.88505197775895e-06	5.61869794286318e-06	9.12188220511341e-05
A[Ins(C):R(9,)]A	0	0	0
A[Ins(C):R(9,)]G	0	0	0
A[Ins(C):R(9,)]T	0	0	0
G[Ins(C):R0]A	0.000296751466909865	0.000265911853707277	0.000535512416936293
G[Ins(C):R0]G	0.000541589709492513	0.000600881888513716	0.000128240959855224
G[Ins(C):R0]T	0.00108411757468338	0.000579164226252294	0.000592717440934462
G[Ins(C):R1]A	0.000654316983173303	0.000594346665374499	0.000265711841361732
G[Ins(C):R1]G	0.0002958337059006	0.000126639872783115	0.000143273344865489
G[Ins(C):R1]T	0.000592395793554585	0.000385378920605885	0.000251554948415263
G[Ins(C):R2]A	0.000371952512656289	0.000343457855103105	0.000204147984535308
G[Ins(C):R2]G	0.000419107947370398	0.000179559240642138	0.00011242622023476
G[Ins(C):R2]T	0.000502201737796495	0.000189202679664641	0.000221415668431857
G[Ins(C):R3]A	0.000631355476779612	0.000800046798573504	0.000361466457402952
G[Ins(C):R3]G	0.000433331786250489	0.000197013068294437	0.00012715125164816
G[Ins(C):R3]T	0.000425654642569817	0.00011890918199648	0.000202788177712818
G[Ins(C):R4]A	0.000546134811633632	0.00031006445881857	0.000204669554275441
G[Ins(C):R4]G	0.000172288506418544	0.000155291247399559	0.000199472484364829
G[Ins(C):R4]T	0.000535075063090242	0.000681815048243894	0.000127877723786203
G[Ins(C):R5]A	0.000747025412744076	0.000117155829446934	0.000265283409075194
G[Ins(C):R5]G	0.000131062099176984	2.45469356936434e-05	0.000160121910220859
G[Ins(C):R5]T	0.000324450368227568	0.000305083343620997	0.00022388381095213
G[Ins(C):R6]A	0.000213876191009782	0.00018912298182148	0.000744624627748226
G[Ins(C):R6]G	0.000122738152499307	0.000146006448671282	0.000311675174710961
G[Ins(C):R6]T	5.81569127172278e-05	0.00020330919790417	0.000573661517928885
G[Ins(C):R7]A	7.30770845535549e-05	0.000449097346213249	0.000744075116772014
G[Ins(C):R7]G	3.70891988823361e-05	0.000218252543496891	0.000173198408705625
G[Ins(C):R7]T	2.28828411643258e-05	0.00022291486732182	0.000478754452715381
G[Ins(C):R8]A	4.39272467831093e-05	0.000261050285274445	0.000193893550894477
G[Ins(C):R8]G	2.29527658126507e-05	0.000129190203764273	0.00010196688419602
G[Ins(C):R8]T	1.70587006642638e-05	2.51845184389328e-05	0.000196855321918804
G[Ins(C):R(9,)]A	0	0	0
G[Ins(C):R(9,)]G	0	0	0
G[Ins(C):R(9,)]T	0	0	0
T[Ins(C):R0]A	0.000174193953085397	0.000215224025456766	0.000631322915449671
T[Ins(C):R0]G	0.000594543062963562	0.000342740574514654	0.000188649912257068
T[Ins(C):R0]T	0.00190951395056461	0.00202512219472558	0.00400043990682082
T[Ins(C):R1]A	0.000334079575007311	0.00025602932115529	0.000946527999651889
T[Ins(C):R1]G	0.000199585341008379	0.000398927553943286	6.84653421378279e-05
T[Ins(C):R1]T	0.000838393619888621	0.000312295998427083	0.000956186353589711
T[Ins(C):R2]A	0.000457508233408826	0.000302014976659291	0.000174576843018834
T[Ins(C):R2]G	0.000217206352386256	0.000142659139258512	7.87011482879399e-05
T[Ins(C):R2]T	0.000481506955419337	0.00039107731639191	0.00019518816149945
T[Ins(C):R3]A	0.0011493951474217	0.000149871794064599	0.000607917473361198
T[Ins(C):R3]G	0.000467618172145802	0.000327797228921933	0.000273367740047257
T[Ins(C):R3]T	0.000927311550814781	0.000835791281231293	0.000288213850150331
T[Ins(C):R4]A	0.00180205142019729	0.000304007422738321	0.000676652914114452
T[Ins(C):R4]G	0.00015318742331779	0.000139750167983129	0.000239270118286056
T[Ins(C):R4]T	0.000759037884620892	0.000550712096243753	0.000691871574031907
T[Ins(C):R5]A	0.000867989227292138	0.000945973549401625	0.000343835537437382
T[Ins(C):R5]G	0.000138937362694577	8.17699870833706e-05	0.000143310599846927
T[Ins(C):R5]T	0.000506918738031413	0.000963985261956051	0.00055631932406946
T[Ins(C):R6]A	0.00043063968728998	0.000471372893376798	0.000661806804011378
T[Ins(C):R6]G	5.54531596486648e-05	0.000365574006580332	0.000114465930468495
T[Ins(C):R6]T	0.000288523666623634	0.000174139787307178	0.000230980884916084
T[Ins(C):R7]A	9.86024947191595e-05	0.0012697858861655	0.000788455113410124
T[Ins(C):R7]G	6.6614881637528e-05	0.000610684723222541	0.000333283063945046
T[Ins(C):R7]T	6.9117601342157e-05	0.000269817048022175	0.000233979910921849
T[Ins(C):R8]A	5.15839957746866e-05	0.000277906379103034	0.000278331966323881
T[Ins(C):R8]G	5.0578828955016e-06	6.02117205082714e-05	5.989669640707e-05
T[Ins(C):R8]T	3.31093209818435e-05	1.11576980425652e-05	0.000116170345869287
T[Ins(C):R(9,)]A	0	0	0
T[Ins(C):R(9,)]G	0	0	0
T[Ins(C):R(9,)]T	0	0	0
A[Ins(T):R0]A	0.00182282486780381	0.000954939556757257	0.00413238773732913
A[Ins(T):R0]C	0.00119300773328735	0.00065252609088216	0.00072458144773454
A[Ins(T):R0]G	0.00264309634966823	0.000854679670060493	0.000772230568993841
A[Ins(T):R1]A	0.00177009002885878	0.000796579942395993	0.00150184143922252
A[Ins(T):R1]C	0.00108890449956663	0.000389921697666073	0.000659040621639601
A[Ins(T):R1]G	0.00974702981216987	0.000674044508535679	0.0014522643726738
A[Ins(T):R2]A	0.000751585082520263	0.000432520194835723	0.00114668038742796
A[Ins(T):R2]C	0.000331943959706388	0.000781636596803272	0.000475438759367393
A[Ins(T):R2]G	0.0137170104613975	0.00111748330788448	0.00112284651305295
A[Ins(T):R3]A	0.000622396381212983	0.000330506955589413	0.0016173225679352
A[Ins(T):R3]C	0.000163623677080282	0.000883570138206421	0.000512982466911616
A[Ins(T):R3]G	0.0077645261828621	0.000732542725415985	0.00185621082266152
A[Ins(T):R4]A	0.000300142812353623	0.00068085867412596	0.00204212249378289
A[Ins(T):R4]C	0.000326801584527493	0.000432002158855176	0.00195908114015741
A[Ins(T):R4]G	0.002335722163267	0.00132812470735948	0.00237317957258701
A[Ins(T):R5]A	0.00062139704144734	0.000940833038517728	0.00589581502871912
A[Ins(T):R5]C	0.000430208485291977	0.00120060815830159	0.00771281498341706
A[Ins(T):R5]G	0.0027872634933521	0.00264186395402837	0.00492933698650714
A[Ins(T):R6]A	0.000612301010111075	0.000609688500183026	0.0134252703072433
A[Ins(T):R6]C	0.000959267115099263	0.000521383289960439	0.0161733188168056
A[Ins(T):R6]G	0.00283219299342787	0.00328291355549532	0.0194957460026895
A[Ins(T):R7]A	0.000426677290551569	0.00157610454635549	0.0192178797236336
A[Ins(T):R7]C	0.000888858821290109	0.00133597494491086	0.0179874501379328
A[Ins(T):R7]G	0.00235431920619441	0.00187859771007375	0.0175002760594125
A[Ins(T):R8]A	0.000499113399162145	0.000866793742220992	0.0163594540178156
A[Ins(T):R8]C	0.00049585607596101	0.00162922315882242	0.0157211085383649
A[Ins(T):R8]G	0.000788554826795044	0.000737085502476172	0.0146203821705408
A[Ins(T):R(9,)]A	0	0	0
A[Ins(T):R(9,)]C	0	0	0
A[Ins(T):R(9,)]G	0	0	0
C[Ins(T):R0]A	0.0017312060973361	0.00105822796149415	0.000465268149434797
C[Ins(T):R0]C	0.00139926505115673	0.00103077205452512	0.000119709569105904
C[Ins(T):R0]G	0.001100820825052	0.000229968126441585	0.00014808855121636
C[Ins(T):R1]A	0.00163618141378957	0.000147879347985569	0.000966254512323352
C[Ins(T):R1]C	0.00158794797408045	0.000276153026553488	0.000687754898582999
C[Ins(T):R1]G	0.0161140507141914	0.000597614276944107	0.000305574671500476
C[Ins(T):R2]A	0.00051922838966361	0.000439693000720229	0.000686907347755283
C[Ins(T):R2]C	0.000800077826133586	0.000256427810371096	0.000449593115994726
C[Ins(T):R2]G	0.0130240717641327	0.00076800826562271	0.000174819000398181
C[Ins(T):R3]A	0.000853873188911547	0.000369240107365746	0.000649484718900734
C[Ins(T):R3]C	0.000705944681853193	0.00116422609289852	0.000898953388355464
C[Ins(T):R3]G	0.00756775239542179	0.000874205641634982	0.00161944610187717
C[Ins(T):R4]A	0.0004320644019996	0.000250729414585072	0.000925162267797152
C[Ins(T):R4]C	0.00044288524132788	0.00053831908163219	0.00114298283052023
C[Ins(T):R4]G	0.00146765135721849	0.000213112032612995	0.00142722902514741
C[Ins(T):R5]A	0.000563362496864681	0.000358799689911632	0.00323077993154621
C[Ins(T):R5]C	0.000539296763732859	0.000242560385661051	0.00429915034799133
C[Ins(T):R5]G	0.00161736002928211	0.000457385921902011	0.00342960045373587
C[Ins(T):R6]A	0.000337357292897541	0.000693411084423846	0.00677862769636654
C[Ins(T):R6]C	0.00111513206974249	0.000534453736238872	0.00998480071267289
C[Ins(T):R6]G	0.00107873629028938	0.00060048339929791	0.00747962674085077
C[Ins(T):R7]A	0.000306264132609065	0.000658662824805571	0.00670211527823808
C[Ins(T):R7]C	0.000387245615950348	0.002091590195922	0.00825960634598373
C[Ins(T):R7]G	0.00109343794759969	0.00235809978345299	0.0104411369803079
C[Ins(T):R8]A	0.000397643993861665	0.00152649263898766	0.00839790615082724
C[Ins(T):R8]C	0.00018919279015109	0.00118945046025903	0.00852612848319174
C[Ins(T):R8]G	0.000359829326752958	0.00192298940871453	0.0109123845542635
C[Ins(T):R(9,)]A	0	0	0
C[Ins(T):R(9,)]C	0	0	0
C[Ins(T):R(9,)]G	0	0	0
G[Ins(T):R0]A	0.00183826947450257	0.000529791412413943	0.000350001236865384
G[Ins(T):R0]C	0.00160522518927073	0.000435229921503203	0.000356763015996395
G[Ins(T):R0]G	0.00536165887604111	0.00108859283973856	0.000247130919369491
G[Ins(T):R1]A	0.00146974326961421	0.00157977064714091	0.00118266869949715
G[Ins(T):R1]C	0.000891647066642065	0.000412077698064881	0.000318055090282232
G[Ins(T):R1]G	0.00806797002132206	0.000587173859489993	0.000273181465140067
G[Ins(T):R2]A	0.000495579290894724	0.000622240910480912	0.000407709203112967
G[Ins(T):R2]C	0.000380993186979296	0.00019653488123547	0.000654896004954614
G[Ins(T):R2]G	0.0122089747062444	0.00321592751831835	0.000408370479033493
G[Ins(T):R3]A	0.000616822804036086	0.000312375696270245	0.00018763471401288
G[Ins(T):R3]C	0.000153184509790776	0.000365613855501913	0.000539759484820234
G[Ins(T):R3]G	0.0066681805353029	0.000855436799570524	0.000346219856249419
G[Ins(T):R4]A	0.000288144908111874	0.000185496729957646	0.000209801427968537
G[Ins(T):R4]C	0.000191465341221649	0.00018980041348835	0.000243889735984378
G[Ins(T):R4]G	0.0016274087839518	0.000320783818723749	0.00101623206992253
G[Ins(T):R5]A	0.000261675515193883	0.000404187611591924	0.00220538313618991
G[Ins(T):R5]C	0.000341092434528896	0.00016883988073696	0.00161958580805757
G[Ins(T):R5]G	0.00171800781996477	0.00138096437737534	0.0012870199025052
G[Ins(T):R6]A	0.000355266743449758	0.000857110454276909	0.0058248163478435
G[Ins(T):R6]C	0.000720561846880112	0.000489344757009644	0.00944658730958234
G[Ins(T):R6]G	0.00099892604480754	0.00211183344808494	0.0102749797630941
G[Ins(T):R7]A	0.000329199417259635	0.000711064156684047	0.0070678474310157
G[Ins(T):R7]C	0.000511708576441669	0.000482012555438816	0.00806327259380506
G[Ins(T):R7]G	0.000854420931990092	0.000852209036922496	0.011211663133901
G[Ins(T):R8]A	0.000189335552974753	0.00111505252366807	0.00639138079180843
G[Ins(T):R8]C	0.000129427610522389	0.0029663935713807	0.00779861320566896
G[Ins(T):R8]G	0.000254537374010716	0.00312491258142828	0.00928312176477741
G[Ins(T):R(9,)]A	0	0	0
G[Ins(T):R(9,)]C	0	0	0
G[Ins(T):R(9,)]G	0	0	0
Del2:U1:R1	0.00420426026991322	0.000629852054502805	0.00253496864322722
Del3:U1:R1	0.000538390656831648	0.000968368643329916	0.000965975099962566
Del4:U1:R1	0.000132580046751037	0.0029717333268725	0.0011246533796527
Del5:U1:R1	0.000319083651468632	0.00162388340333062	0.00068425293032782
Del6:U1:R1	5.47801349085375e-05	0.00100243947128132	0.000675600460888826
Del7:U1:R1	0.000257672329077282	0.000868427548005797	0.000193493059844018
Del8:U1:R1	9.1513883495222e-05	0.000674562544516227	0.000891362685887455
Del9:U1:R1	9.75565385212994e-05	0.00134338684432485	0.000559467370000978
Del(10,):U1:R1	0.00124347002116182	0.0113684988377265	0.00444174378944557
Del2:U(2,):R1	0.00642295770715447	0.0082450606663967	0.00503088475216198
Del3:U(2,):R1	0.00132378139328999	0.00585225247224702	0.00259719377597417
Del4:U(2,):R1	0.000699596106490694	0.00332638872893975	0.00199278758461351
Del5:U(2,):R1	0.000832945324373305	0.00343776646475749	0.00133957736756897
Del6:U(2,):R1	0.000179540275155239	0.00475493271868231	0.0021635551057803
Del7:U(2,):R1	0.000459917720249022	0.00403717394317273	0.000831456675735026
Del8:U(2,):R1	0.000251049882175511	0.00355002087685002	0.0010063688135868
Del9:U(2,):R1	0.000398113071710844	0.00464694214119892	0.00118821037798606
Del(10,):U(2,):R1	0.00369448336188153	0.0264549419078436	0.00869243472033132
Del2:U1:R3	0.0028476725624508	0.00139048826963311	0.00411746711726318
Del2:U1:R4	0.00131657624098551	0.00117331164701889	0.00158408181074708
Del2:U1:R(5,9)	0.00179299035118518	0.00213319247005214	0.00267266305462236
Del2:U2:R2	0.0104815299722827	0.00636196002818435	0.012527071332262
Del2:U2:R3	0.0100757951139045	0.0029947261546245	0.00462630496748981
Del2:U2:R4	0.00595054095601737	0.0020911917067062	0.00221362580083308
Del2:U2:R(5,9)	0.00384271487574929	0.0008267455760325	0.00789062369607565
