hdp.1	hdp.2	hdp.3	hdp.4	hdp.5
A[Del(C):R1]A	0.00310484854030169	0.00163916649049601	0.0175407450196179	0.00310815924999416	0.00428327013765881
A[Del(C):R1]G	8.5409055578525e-05	0.000657553988476965	0.0015992232002639	0.000363859075761104	0.000197497074477391
A[Del(C):R1]T	0.0037922204527831	0.000208582124356064	0.0200801905907892	0.00420274431810716	0.00249969570976184
A[Del(C):R2]A	0.00023686416648894	0.000485624348101869	0.00666845663836966	0.00119916663408852	0.000633222752117546
A[Del(C):R2]G	8.84117176887075e-05	0.000167758840473813	0.000631224075612743	0.000146389738375233	0.000579631783392003
A[Del(C):R2]T	0.00109616350696255	0.000129421184815558	0.00887028777961478	0.00107367690624806	0.00205691229293685
A[Del(C):R3]A	0.000541888762879022	0.00117624983074557	0.00259936000005249	0.00159259058434636	0.000622456709293218
A[Del(C):R3]G	0.000144311277306605	2.61622902898639e-05	0.000432522358574234	6.04991724606593e-05	0.000292058817284403
A[Del(C):R3]T	0.000310179166345896	0.000179849947258339	0.00289627892900903	0.000741224905600261	0.00115734960361524
A[Del(C):R4]A	0.00134375802013135	0.00133979574202617	0.00109681997077392	0.000511911685489338	0.000632205959184137
A[Del(C):R4]G	0.000167932219240041	0.000132580881710469	0.000296320749473354	0.000109790265948884	0.00024821709844978
A[Del(C):R4]T	0.000123663804935059	0.00021123626974779	0.00153208237730343	0.000398485926288304	0.00108665258906882
A[Del(C):R5]A	0.000679110421314364	0.000985741172628397	0.00152077485545982	0.00147912406849452	0.00229179146055427
A[Del(C):R5]G	4.78716088372016e-05	0.000409370329704681	0.000367417275467856	5.08072408983144e-05	8.12238119746508e-05
A[Del(C):R5]T	0.000504459745602789	0.000195311397397438	0.000518988238064358	0.000492902783552089	0.00103222426145694
A[Del(C):R6]A	0.00117982935037155	0.000712279938696825	0.000550141811471367	0.000394426563867742	0.00050265457719806
A[Del(C):R6]G	4.53902422322591e-05	0.000289849528493178	0.000233019852872739	2.58152626223266e-05	5.76581404591777e-05
A[Del(C):R6]T	0.000897341401264004	0.000410676337754578	0.000330754661981751	0.000281294252552532	0.00037573489456904
A[Del(C):R7]A	0.000578312722421153	0.00149411533837363	0.000729219382238629	9.51097203275361e-05	0.00134168818130734
A[Del(C):R7]G	3.91388665334208e-05	0.000157942715453623	0.000134648272055811	5.08235435586379e-05	0.000252284270183415
A[Del(C):R7]T	0.000219740651732815	0.000490679863133727	0.000328767162408557	0.000105600482245734	0.000416526234603437
A[Del(C):R8]A	0.000302205430297745	0.000773072506954914	0.000299842289979256	9.77018433189791e-05	0.00152979487398795
A[Del(C):R8]G	1.65980488868423e-05	0.000195901207484488	1.34011500347894e-05	9.78974752428615e-06	0.000223754256698946
A[Del(C):R8]T	0.0001019904230092	0.000556949239342995	0.000120774367268174	5.43856748393316e-05	0.000338532235476085
A[Del(C):R(9,)]A	0	0	0	0	0
A[Del(C):R(9,)]G	0	0	0	0	0
A[Del(C):R(9,)]T	0	0	0	0	0
G[Del(C):R1]A	0.000316701615707459	0.000144798376370792	0.00688720701615136	0.00166323816285842	0.000637050678455085
G[Del(C):R1]G	8.2481460021097e-05	0.000847262190047427	0.000454519926665897	0.000280756264761855	0.00078520338998764
G[Del(C):R1]T	0.00181678156158614	0.000190171623781716	0.0132163897589318	0.00537880193118706	0.00148738862752991
G[Del(C):R2]A	0.00064087652377804	0.000278895912590819	0.00443403436334663	0.0014312594577846	0.00110064844474044
G[Del(C):R2]G	7.12423289281222e-05	5.43467865924708e-05	0.00039134445479563	0.00019499612012987	0.000191575750924011
G[Del(C):R2]T	0.000413187158181324	0.000243128143740426	0.00611200499815621	0.000691306159689579	0.00153027336478015
G[Del(C):R3]A	0.000139648810307739	2.60359024140674e-05	0.00306967379468595	0.000691672969546859	0.000544044030722698
G[Del(C):R3]G	6.59126036825482e-05	0.000209930261697893	0.000553248485561505	0.000143724253412334	0.000249712382175381
G[Del(C):R3]T	0.000434756281006135	0.000286984736641792	0.00138398471493192	0.000274186292651468	0.00135795686824188
G[Del(C):R4]A	0.000613176965811606	0.00937945490931375	0.00165270237567271	0.000690645901946476	0.000496075328805415
G[Del(C):R4]G	4.53318571356722e-05	0.00287372326127567	0.000364069399973203	6.22272544549546e-05	0.000138582895688708
G[Del(C):R4]T	0.000270039412442415	0.0015686420558016	0.00100207605908088	0.000430512502493899	0.000275311639557671
G[Del(C):R5]A	0.000649179718585503	0.00806127149404877	0.00109710941245933	0.00064406920140212	0.00063106954355268
G[Del(C):R5]G	6.22468536897004e-05	0.00224056213282742	0.000304743502518977	9.15964970278131e-05	0.000329560533122478
G[Del(C):R5]T	0.000248532845078232	0.00550752020499776	0.000580253394810876	0.00019343106473881	0.000640459925349455
G[Del(C):R6]A	0.000433759564000116	0.01089303398056	0.000624229234881841	0.000686537631544943	0.000340924689437047
G[Del(C):R6]G	6.53079008964698e-05	0.00233362573870554	0.000200949714128578	8.74556213056338e-05	0.000287991645550768
G[Del(C):R6]T	0.000215628672787482	0.0052562189786225	0.000559452185685602	0.000408161555190325	6.34000299654859e-05
G[Del(C):R7]A	0.000305274818232598	0.00541563621929375	0.000147846812910809	0.000401770912343497	0.000227163503593316
G[Del(C):R7]G	2.93510221270341e-05	0.00138293613696469	3.74344579805493e-05	4.44736573626189e-05	0.000107660428243278
G[Del(C):R7]T	0.000190477207250662	0.00263055298824332	0.000220757173467255	7.64513255872438e-05	0.000202939907238579
G[Del(C):R8]A	0.00018754127096515	0.00392404863843605	0.00031942784402578	0.00011073582024765	0.00208293022976231
G[Del(C):R8]G	5.89689475527511e-06	0.000520802306865212	9.62876006819285e-06	4.95600873835636e-06	0.000517547603105046
G[Del(C):R8]T	0.000221742426472937	0.00220622675990272	4.37249906102705e-05	8.21817106909684e-05	0.000616355951692766
G[Del(C):R(9,)]A	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0
T[Del(C):R1]A	0.000346719896081201	0.000134813734182873	0.00805449638926804	0.00188193835109872	0.00146238748363786
T[Del(C):R1]G	5.9394324685027e-05	3.61469324777829e-05	0.000991694750630599	0.00010079119745029	0.000156586111744945
T[Del(C):R1]T	0.00571510441632377	0.000536685049923632	0.0191263644606672	0.00276360252405612	0.00530718062160141
T[Del(C):R2]A	0.000672537927584297	0.000173319907008857	0.00484067098718843	0.000897811958007868	0.00230351448496298
T[Del(C):R2]G	0.000144448899319989	1.11642623620192e-05	0.000791401104322299	0.000111542801933665	0.00019600179075179
T[Del(C):R2]T	0.00259846208651153	0.00022888844306736	0.00971116411603096	0.00237681375654996	0.00101129028929852
T[Del(C):R3]A	0.000530049099364011	0.000601058607995954	0.00372571267079508	0.00128105489689366	0.00139826971748408
T[Del(C):R3]G	5.71214762821805e-05	8.80502201381891e-06	0.000740546200194599	6.29445715091904e-05	8.93581554419206e-05
T[Del(C):R3]T	0.000495410055631822	0.000178459680624579	0.0030523844780104	0.00031245678776098	0.00111398637557281
T[Del(C):R4]A	0.000659422132672459	0.00431766261295811	0.00270970481858948	0.000618164274148014	0.000212150854988281
T[Del(C):R4]G	6.88360288759343e-05	0.000513850973696408	0.000210993340612534	0.000216768322991958	2.89486929276369e-05
T[Del(C):R4]T	0.000491719283454723	0.000765994785910313	0.00104675620725302	0.000683195586178618	0.00159762094378122
T[Del(C):R5]A	0.000874533680318743	0.00147890666398612	0.00106641894574899	0.000352137462988478	0.000454267195837609
T[Del(C):R5]G	2.62399305517617e-05	0.000307501701812748	0.000203622225690591	2.47637410314582e-05	3.51092618771134e-05
T[Del(C):R5]T	0.00040653125717042	0.0021988541338146	0.00125419906319111	0.000286299169271859	0.00103258312955108
T[Del(C):R6]A	0.000519393819236905	0.00388036056270242	0.000825931497392502	0.000810674238578544	0.00167083003498665
T[Del(C):R6]G	1.66897968957645e-05	0.00070983643976476	0.000147837164854628	4.43106307593835e-05	1.85415181974534e-06
T[Del(C):R6]T	0.000686054077444161	0.00144802589299986	0.000349809572938345	0.000295754712259513	0.00149982938812691
T[Del(C):R7]A	0.000308569405825715	0.00256103965655527	0.000146756582562406	0.000154630733168783	0.000238228603162764
T[Del(C):R7]G	5.20920172476248e-05	0.000639522651530005	4.01069695425628e-05	5.22255723464624e-05	2.57188800803386e-06
T[Del(C):R7]T	0.000334196292863314	0.00146951183188525	0.000133722058662478	0.000111298262028812	0.000341821859672407
T[Del(C):R8]A	0.000125423698560749	0.00119453394344412	0.000283054672225092	0.000146332679064101	0.00147482824423486
T[Del(C):R8]G	1.26653955953115e-05	0.000728457586798769	2.72268145415233e-05	1.33600301351416e-05	4.18679443168303e-07
T[Del(C):R8]T	0.000102203111575338	0.000750659723647011	0.000165657124620111	2.69075408640038e-05	0.000153356298897647
T[Del(C):R(9,)]A	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0
A[Del(T):R1]A	0.00279737176985496	0.000304299875625904	0.0143331233176624	0.0026073822815058	0.00487019890563175
A[Del(T):R1]C	0.000559708728430147	3.53464759310721e-05	0.00584946209337097	0.0014381473317713	0.00112564958863249
A[Del(T):R1]G	0.000571585925221536	0.000383671461626071	0.00644539357947525	0.000452602607232297	0.00251841666200637
A[Del(T):R2]A	0.00115373121219721	0.00114507415471578	0.00724256422139352	0.00123254633110097	0.00178351461654795
A[Del(T):R2]C	0.00016653931765004	0.000652624861320903	0.00388458721192026	0.00046578330810388	0.00119120282716285
A[Del(T):R2]G	0.000381542435831234	0.000109409771147788	0.00485285648214447	0.000293341918531628	0.00124509285263351
A[Del(T):R3]A	0.00234802755543019	0.000230615744036578	0.0068740856597458	0.00181241565614898	0.00145251861104889
A[Del(T):R3]C	0.000815268636919015	0.000761655468841302	0.00375349907259507	0.00165105192426658	0.000749795071365406
A[Del(T):R3]G	0.000918230754749982	0.00112160813910957	0.0040235867573135	0.000968190542624593	0.00203974643576695
A[Del(T):R4]A	0.00352938742940512	0.00144815228087565	0.00654009889894357	0.00301343264218422	0.00143008935516487
A[Del(T):R4]C	0.00191826737054627	0.00239062667068973	0.00295795895217131	0.00466647349101027	0.000716240904562918
A[Del(T):R4]G	0.00157245661382621	0.00124546825739009	0.00465541866046562	0.00116557500249186	0.000676406546112905
A[Del(T):R5]A	0.0107393296440069	0.00353414204160402	0.00556617586779755	0.00461532389424516	0.000858292858495021
A[Del(T):R5]C	0.00753014693610444	0.00635254954257279	0.00334111220726965	0.00390304436204935	0.000541173085969543
A[Del(T):R5]G	0.00390746429271752	0.00283753419950596	0.00384713345782735	0.00124530316280414	0.00057203574206595
A[Del(T):R6]A	0.0209084287311059	0.00186392626295402	0.00438732812337656	0.00845372820811168	0.000772104704551375
A[Del(T):R6]C	0.0106900150892112	0.00628859727741979	0.00383650129991638	0.00362641267034935	0.000740285066870584
A[Del(T):R6]G	0.00849701247631129	0.00114406305170941	0.00363472185295627	0.00354930923834917	0.0010301308642411
A[Del(T):R7]A	0.0260368713561965	0.0042434729298656	0.00287352881253529	0.00809471102246666	0.00137757499072176
A[Del(T):R7]C	0.0222979898595096	0.0304228677122539	0.00596598166786352	0.0103703423177186	0.000889394759987523
A[Del(T):R7]G	0.0163880543758754	0.00356873019028032	0.0016873871376418	0.00520092360439691	0.000696204102639864
A[Del(T):R8]A	0.0404669189625702	0.0104645369523182	0.00323863055451981	0.00497089306723175	0.00382732822404853
A[Del(T):R8]C	0.0273706413544475	0.0752648226226209	0.00661105070409536	0.00716192170673464	0.0135699390552259
A[Del(T):R8]G	0.0161860085787725	0.00778776813082527	0.00263657255274088	0.00248837286114395	0.00208753570363716
A[Del(T):R(9,)]A	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0
C[Del(T):R1]A	0.00121075259974239	0.000840816408381808	0.0143098136139302	0.000719061438890407	0.00154588412687542
C[Del(T):R1]C	0.00100751824888749	0.00164523310853424	0.00803904020326679	0.00114460978131579	0.00308267692869919
