hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6
G[Del(T):R6]A	0.00114608045137525	0.000414784736610489	0.000180432926885876	0.00163358458435508	0.00724666866091207	0.010818200712486
G[Del(T):R6]C	0.0013951135622407	0.000431827389178569	3.21709243046645e-07	0.00106467181494666	0.00373309088581211	0.00611150795125751
G[Del(T):R6]G	0.00127706115225208	0.000676147614998527	9.19169265847558e-08	0.00186792327295123	0.00425046841623652	0.00592121009693374
G[Del(T):R7]A	0.00194436426109262	0.00052109239705744	3.67667706339023e-07	0.00023391158284537	0.0126350072560093	0.015044398224071
G[Del(T):R7]C	0.00211077785364913	0.000346373553976512	1.83833853169512e-07	0.000753034894824576	0.0104295057982175	0.0155590882474026
G[Del(T):R7]G	0.00148871286216611	0.000163741146367314	0.000363255693862955	0.00100503519715217	0.0129015914619623	0.0147168711322287
G[Del(T):R8]A	0.00232519835436047	0.000432131270056455	0.000546675920862835	0.000420177146381195	0.0201616974495939	0.0180843409350443
G[Del(T):R8]C	0.00243678661890499	0.000227454837097312	0.000178640546817473	0.000144701846492055	0.0126106994482326	0.0161016871222257
G[Del(T):R8]G	0.00158634271483682	0.000342321808938038	0.000179192048376981	0.000664679369972827	0.0158557439798423	0.0128092625491122
G[Del(T):R(9,)]A	0	0	0	0	0	0
G[Del(T):R(9,)]C	0	0	0	0	0	0
G[Del(T):R(9,)]G	0	0	0	0	0	0
A[Ins(C):R0]A	0.00239996388145107	0.00329021955849249	0.000178410754501011	0.0024230104710195	0.000257530374977759	0.000307511815283016
A[Ins(C):R0]G	0.000126448713577691	0.000177542402904615	0.000183695977779634	0.000280157644416239	3.86130078147432e-06	5.90008553998676e-06
A[Ins(C):R0]T	0.00056255506565551	0.00143146886038948	2.2979231646189e-07	0.000952382549319562	5.95743549141753e-06	1.26039974478191e-05
A[Ins(C):R1]A	0.000336342677365489	0.000153155962454302	0.0412345766844076	0.00121858807254356	5.66029920270979e-05	6.5511848979417e-05
A[Ins(C):R1]G	5.11217978018085e-05	4.46958124556619e-06	0.00606826357619899	0.000156763629268791	4.05252710589019e-06	7.04151898232752e-06
A[Ins(C):R1]T	0.000242808781947094	0.000179834171192002	0.0366232423530402	0.00117011156982972	3.25599591611178e-05	3.39697023051554e-05
A[Ins(C):R2]A	0.000139088134559875	0.000112752467398773	0.0158377000767231	0.00095982526249524	5.66029920270979e-05	4.69434598821835e-05
A[Ins(C):R2]G	3.45880834639668e-05	3.00335600976855e-05	0.00147131424384219	4.11287019272309e-05	1.40477799859352e-06	2.79731576010271e-06
A[Ins(C):R2]T	0.000146388912656311	0.000208943426952785	0.0189594286958578	0.000510945027788291	2.83897543171255e-06	4.54965724200614e-06
A[Ins(C):R3]A	0.000379392468925549	0.000120045608468026	0.00479801760926096	0.000245063788560254	0.000141294189167435	0.000234154620953426
A[Ins(C):R3]G	3.60760359987388e-05	2.13096465617221e-05	0.00110346270364999	3.26735899348828e-05	5.33594993706595e-05	3.63329518266215e-05
A[Ins(C):R3]T	0.000110936944662083	0.000262818974261239	0.00533531800361215	0.000398624124698175	0.000144236132619987	5.60266978388389e-05
A[Ins(C):R4]A	0.000549084462396577	0.000107523183958493	0.00220853395351522	0.000200186047265041	0.000558704481074125	0.000827651781388552
A[Ins(C):R4]G	0.000117736288204677	3.76179203415783e-05	0.000183879811632804	5.99529924246942e-05	0.000270092473520155	0.000101828724278682
A[Ins(C):R4]T	0.000158216227676294	8.11235326921886e-05	0.00202433243263937	0.000141720015602331	0.000219395432974055	0.000362429232734228
A[Ins(C):R5]A	0.000743924488817926	9.96602662432053e-05	0.00110599041913107	0.000225535564510575	0.000319958415040909	0.000480752474081101
A[Ins(C):R5]G	0.000130253075736193	6.63979718179861e-05	9.19169265847558e-08	3.49435779066358e-05	0.000117096704270196	5.20718721090385e-05
A[Ins(C):R5]T	0.000581405189617081	0.000114449135633634	0.000183695977779634	0.000224507346962394	0.000284699222762075	0.000313154676385292
A[Ins(C):R6]A	0.000943023983759145	3.20087858039414e-05	0.000182776808513787	0.000251842115012492	0.00051000796207576	0.00076575715106444
A[Ins(C):R6]G	0.000200764584682511	1.87393208029404e-05	2.75750779754267e-07	0.000119842709923347	0.000300666620850801	0.000431719065642519
A[Ins(C):R6]T	0.00057659250797531	3.70861288052787e-05	1.83833853169512e-07	0.000169679623547093	0.000267113755774447	0.000203962902577145
A[Ins(C):R7]A	0.00294152410035222	0.00041536717495977	1.37875389877134e-07	0.000486868918429351	0.00154220353212084	0.00167499730878932
A[Ins(C):R7]G	0.000618004461672004	0.00012165364478017	1.83833853169512e-07	0.000200249322191083	0.000425257926066372	0.000440320007778467
A[Ins(C):R7]T	0.000612210712424888	0.000123400959828012	1.19492004560183e-06	5.26763759298764e-05	0.000582085576663281	0.000726610806950359
A[Ins(C):R8]A	0.00155747480054957	5.60786836731236e-05	1.83833853169512e-07	0.000147414758946102	0.000756255983912983	0.000745356037848518
A[Ins(C):R8]G	4.05126417251285e-05	2.16515125493433e-06	9.19169265847558e-08	2.0682991449944e-05	7.56594307410026e-05	7.30035107277381e-05
A[Ins(C):R8]T	0.000338438346778016	2.30442999063186e-05	1.37875389877134e-07	0.000106317694481892	0.000192601682979939	0.000163610818911295
A[Ins(C):R(9,)]A	0	0	0	0	0	0
A[Ins(C):R(9,)]G	0	0	0	0	0	0
A[Ins(C):R(9,)]T	0	0	0	0	0	0
G[Ins(C):R0]A	3.2116338136058e-05	0.000107168656267627	6.89376949385669e-07	0.000349649331941749	2.40503877246115e-06	3.60114212794832e-06
G[Ins(C):R0]G	1.96050009801274e-05	9.03159292482255e-05	9.19169265847558e-08	0.000227742277556286	4.58281241321267e-05	2.1783694568616e-05
G[Ins(C):R0]T	7.15825077488194e-05	0.000119868344622592	5.51501559508535e-07	0.000760873076288016	3.31704124275223e-06	4.99980000799968e-06
G[Ins(C):R1]A	0.000440951735973102	0.000131428479685487	0.0254070793865354	0.00114892237897144	5.84711261194683e-06	1.00960591801408e-05
G[Ins(C):R1]G	9.58966332345988e-05	4.75067105761029e-05	0.0038644173859396	0.000291104206621487	5.98685492594305e-06	8.44017686237888e-06
G[Ins(C):R1]T	0.000228463393406728	5.17863662729907e-05	0.038838624117586	0.000246281830886561	6.10085523472943e-05	5.17021119798295e-05
G[Ins(C):R2]A	7.2517247161689e-05	5.32804472559278e-05	0.0132469755424684	0.000437965309964722	4.50117348240435e-06	6.55922316162016e-06
G[Ins(C):R2]G	3.81526290967172e-05	2.19427317239836e-05	0.0020253435188318	0.00019381109846632	2.44843243838629e-05	1.60926038842691e-05
G[Ins(C):R2]T	9.44441081411309e-05	6.25994608444171e-05	0.0178641006402106	0.000345805380184704	7.42693624596718e-05	4.28600219335278e-05
G[Ins(C):R3]A	0.000162012414271417	8.18199263706762e-05	0.00349463559028912	0.000347679899868695	8.39483564185675e-05	0.000100992744856122
G[Ins(C):R3]G	1.06391331423989e-05	0.000142418838102347	0.000735289454214754	2.34117226355006e-06	4.26875994965276e-05	2.04332662706353e-05
G[Ins(C):R3]T	6.51592401216078e-05	4.26572782331799e-05	0.00498437917791155	0.000208601612428613	5.18811727857521e-05	3.5866732533271e-05
G[Ins(C):R4]A	0.00035637825801685	0.000215666791376003	0.00275865675912498	0.000414276759527788	0.000345428290481377	0.000451798648311302
G[Ins(C):R4]G	9.72183493140208e-05	3.37307774452927e-05	0.000367667706339023	0.000109228341079819	6.84663789995133e-05	9.81954290960194e-05
G[Ins(C):R4]T	0.0003628614797755	3.9086677918025e-05	0.0018402687871534	4.32879587784105e-05	0.000303468821989356	0.000394067838572631
G[Ins(C):R5]A	0.000475736032958138	4.97604937537539e-05	0.000368862626384625	0.000315061675494099	0.000460340601738053	0.000541939737201509
G[Ins(C):R5]G	0.000196216246256624	1.706797597457e-05	5.97460022800913e-07	0.000157111641362022	5.41758886787426e-05	3.78280688708143e-05
G[Ins(C):R5]T	0.000981871535742981	6.15358777718178e-05	0.000551363684118658	0.000191881213222042	0.00078566806357987	0.000581487994499513
G[Ins(C):R6]A	0.00129235490614427	0.000303754260853068	5.97460022800913e-07	0.000171372227818714	0.00124739873359925	0.00106582553418121
G[Ins(C):R6]G	0.000658664263537934	0.000132947884074915	4.13626169631401e-07	0.00010009302363252	0.00048228749989409	0.000115622384750912
G[Ins(C):R6]T	0.000943691654768338	0.000294688481329483	3.67667706339023e-07	0.000287726907444001	0.000481000399633599	0.000390177318952258
G[Ins(C):R7]A	0.00219191486979888	0.000289535168108674	1.37875389877134e-07	0.000199331835763475	0.00197304379588843	0.00142703295083631
