hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7
G[Del(C):R8]T	5.70595474914208e-05	6.85888932633361e-07	0.000491703659278757	0.000683571361394714	3.7566610917577e-05	7.02373953188804e-05	0.000283864133861943
G[Del(C):R(9,)]A	0	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0
T[Del(C):R1]A	0.00138451142314211	0.000614042066940016	0.000220885358621765	0.00101699393459369	0.00883456636815508	0.00727762323234215	0.00221185409002494
T[Del(C):R1]G	0.000598650631351764	0.00070766590624447	0.000247805648896676	0.000943879342092862	0.00131172841315174	0.000691509345198301	0.000936846898165171
T[Del(C):R1]T	0.00183455410178516	0.0018349243670274	0.00171536306221397	0.000979635382535047	0.0140273504510662	0.0108518114715838	0.00369309143282803
T[Del(C):R2]A	0.000727324657117999	2.36631681758509e-05	0.000263309858984607	0.00110322909095425	0.00616872988129737	0.00460563739642447	0.000674415458974012
T[Del(C):R2]G	0.000322317887493127	8.57361165791701e-07	0.000225514962681781	0.000755283756231141	0.00127161047219754	0.000396366913343638	0.00176319634824985
T[Del(C):R2]T	0.00063577625190071	0.00188122186998015	0.000486857465555114	0.00220695896678865	0.00905479441872144	0.00425234635842346	0.000824920603773297
T[Del(C):R3]A	0.000816974593102671	0.000657938958628551	0.000319677318943405	0.000568791466866019	0.00299541316369627	0.00178768708238087	0.000522005185759546
T[Del(C):R3]G	4.85164359446461e-06	1.47466120516173e-05	0.000106941146415587	0.00105875939359759	0.000166815611475408	7.13085538531552e-05	7.14423155692809e-06
T[Del(C):R3]T	0.000558993718492662	0.00128981413781703	0.000493084418384376	0.000763596785241509	0.0051791310194719	0.00123521794049764	0.000778244957601367
T[Del(C):R4]A	0.00203326054813236	2.05766679790008e-05	0.000667511294158255	0.000906220319106135	0.00286806731743603	0.00085409590843645	0.00085540265841619
