hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32	hdp.33	hdp.34	hdp.35	hdp.36	hdp.37	hdp.38	hdp.39
C[Del(T):R8]C	0.0406361502629708	0.00166955667009012	0.000157439677650849	0.00179425834614833	0.000522716008585744	0.000419256071842176	0.000227053380225704	0.000123259582777078	0.00165237813122883	0.000463881900999336	0.000184770389132137	0.0972943696524205	0.000372650848614242	0.00115181263335253	0.00228893309999217	0.000247968571482547	0.00184593466444955	0.00380484692190741	0.000249758972614883	0.000612369487244111	0.0021285051168028	0.00493099660525415	0.000178891841743328	0.000428735507936099	0.000851309619749943	0.028214288706252	0.0112011639270353	0.00238811413642786	0.000936492936274089	0.000953258360604344	0.000259147149546314	0.000607417606887673	0.000862523900926362	0.0236470859201864	0.0167670241890751	0.000477959873350207	0.000943805318629019	9.67873075465598e-05	0.00301177457859112
C[Del(T):R8]G	0.0545549058987927	0.001315706963303	0.000323383606501159	0.000707762939050679	0.000280122702450085	0.000493903006637953	6.07077184017643e-05	0.000302402712128034	0.000796278761549532	0.00110624470176699	0.000288505567810526	0.00174765145310344	0.000582642181483501	0.000602707838640041	0.000700965842023057	0.000125802085017932	0.00171347691233128	0.00169543855181667	0.000342585879116586	0.00113569608254238	0.000494130814152578	0.00215590777138954	0.000147819313796695	0.000256041566258539	0.000640648907348358	0.00637077353706259	0.0098029552360423	0.00104878184166488	0.00143703604822003	0.000557758678562167	0.000152468225555718	0.000133010916312316	0.000565243585645198	0.0188285254082498	0.00909008979081417	0.000221940027714933	0.000380960967632104	0.000171165192991914	0.000525507885335629
C[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(T):R1]A	1.69707879389526e-05	0.000790246435400994	0.000801161700267334	0.000899027577235916	0.00173350534993674	0.00127788619739037	0.00281188514601841	0.000137201762119225	0.000735096117715537	0.00117060858669095	0.00205804620822074	7.90625601196118e-05	6.51029124843322e-05	0.000612481871345369	5.53210897375616e-05	0.00532595302504063	3.46240912042634e-05	3.60479872179829e-05	0.000754922158753864	0.00331445246358528	0.00589257706493803	0.000494608597065459	0.00487314888175665	0.00336591834508271	0.000432976736375601	0.000196685821099909	0.000608434414957605	0.101568823661703	0.00130267323124032	0.000333682806853432	0.00321727096033457	0.00318072498719523	0.000519258750393565	0.000639589831456667	0.00152094684603602	0.000246676614654865	0.000866025006182878	0.00242642465902178	0.002153528743905
G[Del(T):R1]C	2.94144110015846e-05	0.000411401073562641	0.00160912998462008	0.00105367127865219	0.00118319949157229	0.00235870666263872	0.00133225882492714	0.000105432348655993	0.00240573642366668	0.000433996845786824	0.000513942904065753	0.000307975110006464	3.7315300759791e-05	0.000565280002825947	0.000125559773660803	0.00557125109592114	5.18609746919717e-05	8.55304810539966e-05	0.00040937991906138	0.00100707434750703	0.00572644132708825	0.000290725886526439	0.00474018518991643	0.00114752182541266	0.000320851380715578	0.000141918715357653	0.000462576192981708	0.000975915328348526	0.00162510973351471	0.000542925453892996	0.00250815762461772	0.00231107548146275	0.000765247936623453	0.000944679256162696	0.0219045445828734	8.39359111026801e-05	0.00177250327776178	0.00191825779287935	0.00103165097824182
G[Del(T):R1]G	0.000195406351590894	0.000839792806094728	0.00118652986149616	0.000967971651413821	0.00350450608676668	0.00239246986287624	0.00170729427241639	0.000180339266906048	0.0010611347764512	0.00104560687838106	0.00122683218956587	0.000421659974482163	9.3841515558474e-05	0.000237653459415817	0.00011416878388539	0.00530188609751868	7.93950678556849e-05	0.000136406041627391	0.00117442127772932	0.00333992587844596	0.00722139126572266	0.000613581309660963	0.00616324682242847	0.00231490783496992	0.000625761252283167	0.00248079110080404	0.00121130215379207	0.2495206546999	0.00336691240397048	0.00105055725099379	0.00341028520798432	0.0025165314047885	0.00097697910556856	0.000590751783818815	0.00600739373051096	0.000239171396326341	0.0012256651646959	0.00339244191902895	0.00354408564708268
G[Del(T):R2]A	7.64873818791297e-05	0.000477097923005465	0.000364980240230992	0.00225475456201977	0.00124184932483263	0.000889567363727171	0.0966721547515662	0.000615101776330296	0.00173424192519584	0.000478569218911207	0.00205896523527437	0.000572120079801151	0.000203920986217136	0.00189361154594576	6.35249035859147e-05	0.00458949899074314	2.78462370036127e-05	2.99032270887132e-05	0.00127526508329112	0.00295461196366153	0.00335676102799013	0.000225056592244806	0.00386777938003664	0.00120907615397023	0.000622930002508487	0.000165937881484117	0.000514759006488495	0.0029179414332538	0.00282086439950454	0.000607243964194597	0.0036520106906939	0.00258297632394158	0.000894599122655009	0.00205173876809923	0.0735157490247971	6.87340147943936e-05	0.00115148000334755	0.00245711881069075	0.000965326073674736
G[Del(T):R2]C	3.38427509934919e-05	0.000590530861959273	0.000380792796779033	0.000388395395496943	0.000695275120892894	0.00152609368384648	0.00140762345122983	0.000240930810896767	0.000707909885059114	0.000750622753125875	0.000145918520439966	0.000491430544876878	0.000207360553061018	0.000549799917632165	9.00060783011805e-05	0.00516130385619422	6.48666732677278e-05	6.1657515458604e-05	0.000397416513264245	0.0020096813424079	0.00286904322712326	0.000371966371739203	0.00444174432876723	0.000489043311263205	0.00134207530985984	0.000191964728669783	0.000217522109842802	0.00233375037649288	0.000851018036408271	0.000911283866510749	0.00264197292106408	0.000789130709769227	0.000735063253305351	0.00074636028095963	0.0197360283729755	6.88871825153839e-05	0.00132536026774685	0.0014301389137554	0.000948119464798731
G[Del(T):R2]G	5.9465488236711e-05	0.000569697757911265	0.000555835160318724	0.000647218423621985	0.00126669496614061	0.000585120018175955	0.0017103163513839	0.000287895955859883	0.000935141025667149	0.000274350421464136	0.000961417176477778	0.000642157137448353	0.000106257729721015	0.000552350716520012	6.27367391418583e-05	0.00414975043409955	4.03673610063803e-05	4.2059165605312e-05	0.00092413109873794	0.00150872953016263	0.00361285444808214	0.000148519781877465	0.00458345031214492	0.00346185179146072	0.000809855404299007	0.00035964260040521	0.000298437559770523	0.00280997691352328	0.0012242802008962	0.000777137362458998	0.00261901983161162	0.00292466614479099	0.000487411854559912	0.000810133645726316	0.0275013706378805	8.28254451255005e-05	0.000890472033647863	0.00205174249979446	0.00127976360748464
G[Del(T):R3]A	0.000165091741330665	0.000814096674753586	0.00148144874412695	0.000899553701602014	0.00147239156847037	0.0005596344390863	0.00401184309674862	0.000151871193094868	0.0010278357275542	0.000805594921296457	0.000125286363085992	0.00185811743208199	0.00287141172688319	0.00131814043666268	0.00180309012699538	0.00560791833364912	0.000155611220401345	0.000149172639535719	0.000517264555429658	0.0028879248447576	0.00541016538238323	0.000582606391550223	0.00357220946392702	0.00139051979008819	0.000498315689509043	0.000367192697964212	0.000418455738765263	0.0019911633138851	0.000655289722681216	0.000652620682041677	0.00326215995922291	0.00288479880892452	0.00275289791682577	0.000913575672439401	0.00726731866859673	8.50846690101073e-05	0.00145875600456665	0.00229505927534258	0.00131920441192363
G[Del(T):R3]C	0.000201264419817118	0.000641973997221271	0.000544050773731038	0.000507287773348103	0.000747347649363475	0.000713462704491825	0.00167328975583008	0.000291350401118988	0.00261904211123467	0.000816045758281532	0.000445888950744515	0.0055861969533368	0.00328480411144668	0.000787846272611276	0.00179744640933393	0.00681128524374527	8.80210258109814e-05	0.00012848655264091	0.00052675024950604	0.00296647421058172	0.00394038118200354	0.000319350436194743	0.00331974753942982	0.000732052324139231	0.000705004787643369	0.000340438826879834	0.000177909395006885	0.00359693525733992	0.000586767415993946	0.000335695887344249	0.00292919724779138	0.00181991966670323	0.00166729048345524	0.000610380961193979	0.00608420591205635	8.5467588312583e-05	0.000863242671855022	0.00211368259292284	0.00140060717158901
G[Del(T):R3]G	0.000278782843870393	0.000778239332605851	0.00111900894147021	0.000463006197719899	0.00121947992121094	0.00129920329701309	0.00116386109094218	0.000108618859102757	0.000708977721051231	0.000507037860319881	0.000162047445231157	0.00222761603330092	0.00223077684861331	0.00128381345352504	0.000675267078726709	0.00531189372017139	0.000130599037241579	6.98441679289664e-05	0.000506861920311164	0.00240113549077442	0.00614376081907243	0.000245460728285694	0.00342576836308031	0.00180565015964189	0.0004600230363065	0.000363183419727804	0.000353779992973611	0.00109036534926427	0.000460482105520852	0.00107068805590195	0.00310901014205199	0.00228024863672219	0.00109421988612968	0.000920961877927827	0.00445319443152388	7.26014997493985e-05	0.000757795327047613	0.00188059532442835	0.000844884716505325
G[Del(T):R4]A	0.00152679551354322	0.00134224992743261	0.00185158413244268	0.00102997557551408	0.00104578852972495	0.000825766881731774	0.00764061579793041	0.000240127006459746	0.000626231327947873	0.000510125897621942	0.000151501609790763	0.0116677341000574	0.0116399252565238	0.000414003121863522	0.00209969884409183	0.00498321788686821	0.000231605423644414	0.000172034200513561	0.000344024641263523	0.00297744298698069	0.00979678910573965	0.00108883168464242	0.00216791004976074	0.00130483763270565	0.00111906720260757	0.000794789218341442	0.00103390312656589	0.0021351414401971	0.000403414977047061	0.000574640300923748	0.00346277701996581	0.00240973291587123	0.00495697344637426	0.00148357077904278	0.00711584439007484	9.42364403392772e-05	0.00154372661920838	0.00243207431081483	0.00145045630671069
G[Del(T):R4]C	0.001524606896399	0.000756236941879491	0.00138315002878774	0.000552591437712995	0.00107706136527387	0.000319608149875795	0.00151029534495852	0.000283599429761994	0.00113189525535734	0.000211773004400874	0.000103321616504255	0.00975666985859955	0.00726573833468572	0.000467491319395647	0.00121876111664239	0.00479253376880974	0.000117275889264905	0.000111655253156389	0.000368870270954238	0.00415058879137049	0.00583562747712483	0.000398146538227375	0.00222325466039722	0.000665865437075862	0.000904261855119161	0.000671621027300344	0.000516925777485644	0.00445458556407551	0.000776329203878978	0.0004313878450612	0.00247459531287637	0.00224636216998493	0.00222907264853234	0.00150270650624804	0.0102599409570365	8.44719981261461e-05	0.00439521289687615	0.00153176733213679	0.000885674385665204
G[Del(T):R4]G	0.00146038026536648	0.000964433365687094	0.00220380534326961	0.00125525063530146	0.00120156575176885	0.00141386367883904	0.00158247505721609	0.00031579945274506	0.00124895405192165	0.00058297550488421	0.000148285015103061	0.0110719176932521	0.005890120459719	0.000440327124604217	0.000516489337912757	0.00506109577977904	0.000194572607737923	0.000118925916539158	0.000730221062246859	0.00191466930697978	0.0109581968067277	0.000465358261799356	0.00169578348653764	0.00211589852076816	0.000278988206963855	0.000537075976923763	0.000813342876782979	0.00360097915807894	0.000615410714414661	0.00054540354420479	0.00302680834173663	0.00344853031806919	0.00116089104746769	0.00186143328846359	0.0148199995154924	7.11846983302383e-05	0.00233628549426247	0.00192029378459588	0.00122052146894291
G[Del(T):R5]A	0.00482472721902072	0.00153256503079824	0.00126114536270723	0.00203471393700849	0.000886002300562607	0.00073875543577696	0.00333323929169872	0.000387012698224992	0.0012500000953425	0.000575727549563669	0.000212019541272241	0.0269618933537792	0.0209339370528605	0.00151479977745912	0.00220747026402255	0.0034312269038443	0.000374107487030149	0.000242718025106154	0.000491171623134063	0.00299814488905777	0.00946119165908776	0.00101749800241452	0.00166851697730113	0.000489590917722829	0.000640798334419799	0.00204338432070571	0.00185931604855796	0.0013504339467918	0.0010162509528072	0.000745728597842054	0.00337654815883399	0.00262399486180304	0.00176780867546705	0.00363243743955772	0.00514026134130219	0.000460651920878304	0.000779303709267446	0.00258053616918452	0.00115891023345503
G[Del(T):R5]C	0.0034723283792272	0.000918757224326997	0.000764269271795059	0.000231997387675233	0.000768149101393134	0.000314136711524475	0.000865941184568775	0.000249925765311056	0.00066373634309954	0.00041591523893963	0.000172064840115715	0.0199194943412799	0.0089200011189702	0.000497865168711833	0.00119623227019768	0.00270980051457769	0.000298375909057478	0.000262469039807378	9.45537964888944e-05	0.00261465593533798	0.00464087760452374	0.000905544077580233	0.00117041647739142	0.00043412702978068	0.000517285062999397	0.000876757360494898	0.000799680988353673	0.000740262735283015	0.00107207085860634	0.000531076532758456	0.00250758712433539	0.00220178047937104	0.00211346668137938	0.00254584394240778	0.00468309755823266	0.000447058285640415	0.000890003100895977	0.00154403057870373	0.00102653510222766
G[Del(T):R5]G	0.00485063996573783	0.00102645212761659	0.0018771378119447	0.000765767312635405	0.00113774590011399	0.000839152497291669	0.000681913034046768	0.000580978364158643	0.000795112858986711	0.000249314350444943	0.000285449802857209	0.00959970886688435	0.0116020766895867	0.000387292268106662	0.000349697633080042	0.00264419546862628	0.000472643250518879	0.000274510479688028	0.000294853325932584	0.00564173406127482	0.0089606806050441	0.000671203529987809	0.000645699737794588	0.0011995381944419	0.000695370673826751	0.000428655115844809	0.00148466063811076	0.000822857500377208	0.000449690685297311	0.00139733685343806	0.00211463856475932	0.00276135497697121	0.00312294112832337	0.00309744822877471	0.00679669634089745	0.000444913937546551	0.00113866250812934	0.00190269619468756	0.000802672608185229
G[Del(T):R6]A	0.00827201595860931	0.00082635070522411	0.00027510392428395	0.000627363093245331	0.00048371130703364	0.000572579966066649	0.00186869009806354	0.00154560110318714	0.00054789793052622	0.000138680947928941	0.000167952194050724	0.0281635545034701	0.0188133907669894	0.000361367205476389	0.00122120615232651	0.000898149549503516	0.000297286500528423	0.00058308430357092	0.00022382558993767	0.00153209283379232	0.0037646058373059	0.000366225596818555	0.000589953812260103	0.000462269198239929	0.000480274336778167	0.00252756398560147	0.00192379085613654	0.00124803932807919	0.000413039467901191	0.000321951609724203	0.00139436402169339	0.00107051407419008	0.00154669787875563	0.00410423731426829	0.000925332388302778	0.000282020066273375	0.000899006609732187	0.00116990020926684	0.000889196148827396
G[Del(T):R6]C	0.00436955303963703	0.000885526472602656	0.000325493564200054	0.000288048063773109	0.000740262548732767	0.000293699789060846	0.000455623052679601	0.000151067388657847	0.000435546329355728	0.000303444326624053	0.000290573378681192	0.0157083786236016	0.00866216247833856	0.000159285905906493	0.00101486815268763	0.000987013131859788	0.000600408233916611	0.000839065087341182	0.000266593334408498	0.0020517695069613	0.00288649453116337	0.000778562484517131	0.000216209148164895	0.000257819846182687	0.000646492292299988	0.00120017044360449	0.00158362691017481	0.00108853414892962	0.000144303128167755	0.000701676275054722	0.00127535858855999	0.00152623054873663	0.00036567762038533	0.00367563596011678	0.00407715120556719	0.000103005292365971	0.00211294845563094	0.00101127077943224	0.00082471060524335
G[Del(T):R6]G	0.00442176490450407	0.000887444760185415	0.000239276327193481	0.000606423678585665	0.000883240501011947	0.000497609145855589	0.000407387100491951	0.000659885166392925	0.000844374966337288	0.000880486206113806	0.000351367018278759	0.0192956161255055	0.0101341060004732	0.000687192473842494	0.00127027370373787	0.00125610146164463	0.000347338278913215	0.000458528870764264	0.000540109245200432	0.00138219889634719	0.00578615762373242	0.0004797836481148	0.000667709320612794	0.000537422900901373	0.0012680695865828	0.00116032101652031	0.00151262963291969	0.000847197204825289	0.000575135592508949	0.00171512103337426	0.00135977874392856	0.00201557403715012	0.000837581580157303	0.00332614886334291	0.00386007472840493	8.914361361635e-05	0.00081375463543933	0.00124958541161486	0.000791543247997186
G[Del(T):R7]A	0.0148398598979748	0.000901462895189411	0.000250011040141451	0.000805235017869337	0.000308051473702309	0.000597697156401515	0.000585385100397447	0.00048180420719089	0.000744336167933031	0.000384014027141474	0.0001305937443207	0.0353985922418169	0.0123946391017824	0.00040532315218829	0.00259481569361284	0.000571350956000309	0.000660801434985892	0.00179900256803266	8.74406990905666e-05	0.000941793969423766	0.00133773807898191	0.00185653252899495	0.000278176948346387	0.000258148890415005	0.000742369420086434	0.00407821470332281	0.00357693283773627	0.000707034079210478	0.0014762727100447	0.0004841752890426	0.000513357677988309	0.00087238817491922	0.0020453707664566	0.00736835408358105	0.00232978075899495	8.58887995453063e-05	0.0016015929207911	0.000457824493527635	0.000625309159794029
G[Del(T):R7]C	0.0132078131117402	0.00115408595153382	0.000507958674041102	0.000699396891407587	0.00065627041934079	0.000161524870732077	0.000321189564240253	0.000197200021882619	0.00146683617945585	0.00124453007466964	0.000170939031975019	0.0378515723368532	0.0111814985432834	0.000517503902329403	0.00129318224984175	0.000573072569702876	0.000679655630323958	0.00359882570962295	0.000255861276254404	0.000791310721634849	0.00252596816046316	0.00145490450751221	0.000311240117685365	0.000291026413680373	0.0010750412686113	0.00414082697490095	0.00377511292551849	0.00162343539668282	0.000317640315508368	0.00174414588688365	0.000903761551720868	0.00115111166695098	0.00269009916266684	0.00852904419343575	0.00582209254896235	0.000100784360411612	0.00101248833568857	0.000781355739181939	0.00169822558857001
G[Del(T):R7]G	0.0144151370212148	0.000866532999302618	0.000203538918668446	0.000737063374687518	0.000355446534016707	0.000482722778791288	0.000197778084549726	0.000351903668707944	0.000379942583766258	0.00015270472063541	0.000289355667835133	0.0300702707950189	0.0108051770458151	0.000270028053831238	0.00122703396679241	0.00054694683860065	0.000841927982583555	0.00276754652952631	0.000166559477791771	0.000411889910288336	0.00278528500249848	0.00122260584250416	0.000241726004111584	0.000239412583434617	0.00059471187975418	0.00304790928703188	0.0032793567146016	0.00134742009624102	0.000622187469376468	0.000464497721554886	0.000632954441028956	0.00055209841118865	0.000477520776788806	0.00656274395639858	0.0030411797326923	0.000415773778628148	0.00247696531982824	0.00077237170051242	0.00148229932404906
G[Del(T):R8]A	0.0251392868322659	0.000918704786437137	0.000107082626880237	0.00139177153052753	0.000260631785875994	7.78412856091091e-05	0.000246903501462459	0.000328909120348863	0.00025786059952475	0.000370360308491864	0.000175120605069032	0.0426249936893364	0.00119208987614826	0.000514675054273686	0.00493715987899639	9.10574780349975e-05	0.00129225162215936	0.00192132527743831	0.000217317842562026	0.000669722690702823	0.00112808561629426	0.00308166795553527	0.000119707354564138	0.000122311265252872	0.000376721376269257	0.0143672637698737	0.00712760503748647	0.000748083486712257	0.00219733335548715	0.00166631266077236	9.67536077196756e-05	0.000239123296528067	0.000979582020771483	0.0120001247793528	0.00430226177735904	0.000507865870873561	0.000861273154297101	0.000407807564279034	0.00162311589594793
G[Del(T):R8]C	0.0165419085675993	0.000863099100171915	0.000166976171086623	0.000686689479966529	0.00059493266906554	0.000307478517453032	0.000126615653798604	0.000488387748294114	0.000901308058774085	0.000453941483403031	0.000119427565619106	0.042763293560555	0.000747572522367017	0.000366910055192397	0.00158627586857822	5.52051158448247e-05	0.000878707900081515	0.00375414310928794	0.000156133379494104	0.000616798819828095	0.000600951993744037	0.00260781017385596	0.000163705608009836	0.00013273596296056	0.000296746434717263	0.00984692119402244	0.00537385375101967	0.00119047096755857	0.00030283958291011	0.000768637689275552	0.000152799185151554	0.000364675423286884	0.00130910195242569	0.0111256317122882	0.00518963122209034	0.000282517861366594	0.00128562603257038	0.000278457902487325	0.00185897102359978
G[Del(T):R8]G	0.0200996185683028	0.000698679313863391	0.000146313137069858	0.000360428701883717	0.000485674471555002	0.000108390355771292	5.63251786244335e-05	0.000294498635163989	0.00103513623892887	0.000888525311486941	0.000164413939894252	0.0244426000098081	0.000330393947944378	0.000219278036147915	0.000574002330228314	0.000114404634856433	0.00100791953311686	0.00231672723358262	0.000256785725513851	0.000287374337648441	0.000251080147919101	0.00144426321438909	0.000159909547485766	0.00011754420691488	0.000614774430240868	0.0155103613164589	0.00517783661411648	0.00145374416567175	0.00150327267215162	0.000877020294765017	8.44409849934784e-05	0.000105155287405227	0.000535753013047875	0.00848905309898107	0.00448171177456557	0.000209303690733234	0.0022979267951582	0.000293160285148297	0.00101468961749689
G[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(C):R0]A	0.000414082423005781	0.00163249208249302	0.00145364262415039	0.302408653479103	0.00181687534146815	0.00159553372792022	0.00576311859835669	0.000497708052123388	0.00191583942156937	0.00281098165783682	0.000147802525899906	0.000835991549520916	6.54584232692296e-05	0.00337650215911828	0.0410640578983529	0.000546256247793406	0.000760344370807895	0.000347732357377493	0.000990099234775816	0.000802355538078174	0.00123741026035334	0.000138145843164667	0.000577220279751895	0.000685897746010694	0.000495177721008773	0.00158336070928135	0.00709239080665287	0.00525176810976062	0.00723544385017704	0.00169656184393699	0.00112653670456539	0.00109494684708202	0.00314969179018078	0.00532605170503233	0.0679116274538291	0.000276506028317725	0.00136981509262563	0.000965063451940849	0.000205238350968832
A[Ins(C):R0]G	8.29821163388958e-06	0.000102538380344259	8.67363896731479e-05	0.0110351670322966	0.000966714866284341	0.000353171085085542	0.000477411436614521	0.000125144695563902	0.000213087761855314	0.00648402338185282	0.000150123069210319	3.758872824562e-05	2.18594693863775e-05	0.000490502910310417	0.000187450818107214	0.000132473473207476	2.15052073267874e-05	3.41969259368054e-05	0.000611327502210236	0.000140864182177347	0.000329366272846086	4.21303543306465e-05	6.95210843040195e-05	0.00057040514189323	0.00136571624547842	5.81619118969077e-05	0.000342255460631936	0.000425868527827473	0.000304579271190194	0.000888533702484421	0.00023379749602751	0.000172409315139094	0.00021093659483053	7.61657236226683e-05	0.00200326333598981	0.000199079745357132	0.000379022712257643	0.000246691702082656	9.84965544010974e-05
A[Ins(C):R0]T	2.32149197323246e-05	0.000140930742271902	0.000603563100723866	0.205318447119135	0.00156557914171659	0.0002231768303925	0.000647600356453339	0.000205668675772667	0.000590992740208045	0.000249582320624048	0.000146148277203373	5.80065607618742e-05	7.09199577022156e-05	0.00209615223109735	0.00127192482195279	0.000120184415196249	6.28169581943934e-05	0.000216173424671949	0.00122343773607771	0.000179530544734529	0.000499694890796612	7.90663944035118e-05	8.98278173068637e-05	0.0013790930686307	0.000443161370981741	0.000227166069907807	0.00197511567111378	0.0012599802802614	0.00353373512781305	0.00184932639942866	0.000566963874902628	0.00141841154519609	0.000748662343611146	0.000929048377082036	0.0170933364513389	0.000104383801854884	0.00170047520707211	7.88620220688214e-05	0.000103681099891957
A[Ins(C):R1]A	2.74357582535321e-05	0.00038088535228489	0.000181969451674713	0.00767075586218367	0.00131582978426113	0.000597192785220463	0.000897258046916894	0.00033683233551379	0.000634065757318602	0.000586969536601339	0.00057191053547341	0.00014026346150012	7.00933951273292e-05	0.000207932421189411	0.000502733854805175	0.0010845625957776	0.000309249656364118	0.000358495229156711	0.000692295179430336	0.000523896895630971	0.000795150215051774	0.00032121016522482	0.00105613533840852	0.000502739237032332	0.000255779823394189	0.000363925653331509	0.000700262414304322	0.00126696173153726	0.000276134029589057	0.00104421192710753	0.000581357145717331	0.000356002009925652	0.00124439439378461	0.000210249653968575	0.00158320082137826	0.0282084396716191	0.000485064038550774	0.00104867987502029	0.000748644444910089
A[Ins(C):R1]G	1.96264373250894e-06	2.738940559055e-05	3.384193287671e-05	0.000801739809500923	0.000211037840569032	5.29416671562652e-05	1.52119478967042e-05	1.07460997949428e-05	0.000152624272873153	0.000197455740545862	0.000262634956250866	1.18762147917831e-05	6.31920420155088e-06	6.95425147030284e-05	1.27774688339356e-05	5.49252050168493e-05	9.86834349370669e-06	1.97319315952326e-05	0.000155918456772872	0.000115447797349936	0.000110034029471987	3.95802045706046e-05	6.47013222535209e-05	0.000210609924728014	0.000166493215916582	1.29343331268646e-05	2.01549431963258e-05	0.000171484281338752	0.000254090840858632	5.75729247972874e-05	2.38846365666081e-05	0.000213206837592501	0.000285051180345327	1.54551297050772e-05	0.000137441283816481	0.00380407351851489	0.00123691955074117	0.000330081778737857	0.000126376361941351
A[Ins(C):R1]T	1.82998440947552e-05	0.000201824046207104	0.000180474898304662	0.00576290659517251	0.000630495382642616	0.000125672485945592	0.000411197091125379	0.000593322503727189	0.000691205879182443	0.000180318409567893	0.00106503747677446	3.36615476826447e-05	6.65382872783554e-05	0.00020939520159429	0.000333819283696133	0.000884658712184533	6.22943604341084e-05	0.000289166305089516	0.000515278631944388	0.000558818286003412	0.000419259465505325	6.44529786126725e-05	0.000459162000798423	0.000505254383894255	0.00044365683969231	3.27404109700009e-05	0.000210899553071546	0.00143638591249953	0.000287273387468614	0.000245619364680626	0.000420731807605508	0.000265012849240044	0.00119071954238961	0.000345608443246593	0.00242088854099463	0.0242834019454522	0.000367674539662004	0.000620604733908213	0.000167636907512888
A[Ins(C):R2]A	1.00410392683575e-05	6.23447377671994e-05	4.74134172567795e-05	0.000923696778006842	0.000583100322328218	0.000181479673684406	0.000412970767831107	2.21620366207369e-05	0.000247476439315703	0.000342223439685891	0.00317209080262998	0.000109203670940447	2.73832182067205e-05	0.000369926284209069	8.70835415305189e-05	0.00122572519275697	6.19061702196158e-05	0.00031945119429806	0.000480327880247102	0.000905884058474642	0.000637565161582948	0.000115303199864753	0.000658509948335417	0.000584422906546523	0.000297194715931587	4.70071142543366e-05	0.000178537040413852	0.000804049546940055	9.66410221804528e-05	0.00096462461331711	0.00046100588737429	0.000242488496349808	0.000862496501818963	0.000117376248360236	0.000877250916970036	0.0115775268184235	0.000381992619686253	0.000631738500557189	0.00049034420830254
A[Ins(C):R2]G	2.00759212230444e-06	3.47909746114192e-05	1.88941255148899e-05	5.65818271298928e-05	0.000167311693160894	2.81607242754336e-05	1.43207322568075e-05	1.36359681280441e-05	7.78648571393984e-05	0.000875726545313521	0.00193324233433791	6.22387991007233e-06	1.13630134622824e-05	0.0001190110883953	6.44338815578921e-07	7.25714752839603e-05	1.50474553075633e-05	4.16011710615155e-05	6.02506285368056e-05	0.000127785294547385	0.000103577670728852	3.3419301290872e-05	6.75692798372887e-05	0.000248567698797756	0.000580303964234143	4.65416972815214e-06	9.20113650164334e-06	8.8927666251531e-05	9.88785289529924e-05	0.00013748986580258	3.03487634978617e-05	0.00024140840366002	6.51824765026625e-05	2.7197215871404e-05	6.40019448581762e-05	0.00113585352693376	0.00027570119592545	0.000156569789984189	5.66572232402309e-05
A[Ins(C):R2]T	5.68289265229531e-06	7.66422806320868e-05	0.000133297183937378	0.000822184935345306	0.000760878708053719	0.000175335740425016	0.000354448191116162	2.98460242746452e-05	0.000784652424778228	0.000547093021853644	0.0018742867488476	7.0082640993023e-05	2.135731040271e-05	4.84107779449417e-05	0.000115175563284732	0.000987594568251489	6.3397032865708e-05	0.000343343242999444	0.00039559201645169	0.00134353253379001	0.000286732315250806	0.00015249190454518	0.000473042716340138	0.00045956959446529	0.000650865000285327	2.96193795052401e-05	0.000153851055116472	0.000313287857253356	0.000151042412920452	0.000588796612562382	0.000263703051395284	0.000251951799560688	0.000643449771198274	5.00324674326758e-05	0.000307256932611229	0.0130285229312947	0.000547932289486944	0.000491078274163244	0.000528073180786641
