hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9
A[Del(C):R1]A	0.000710748242119092	0.00147636535184268	0.00289807104589154	0.0013746143987183	0.000387537588267197	0.00180086628884693	0.00124013196299492	0.00647072396758108	0.0017525709671247
A[Del(C):R1]G	8.45132865839904e-05	0.000149424375369591	0.000771396048056817	0.000450215998693575	9.51500249807286e-05	8.23613633706267e-05	0.000276728912441095	0.000481009130479846	0.000483221824762362
A[Del(C):R1]T	8.54684551155285e-05	0.00154199472050014	0.00739980945546331	0.000208914484051129	0.000214254261102158	0.0105895076486926	9.80367667732579e-05	0.00764011677962247	0.000684942613354435
A[Del(C):R2]A	4.66301611873865e-05	0.00277957241132723	0.000436891401987107	0.000467891544509092	0.000920826549031827	0.00455198344011889	0.000115766602286297	0.00207779482659086	0.000477384245671273
A[Del(C):R2]G	4.61403472523036e-06	5.13003855793114e-05	0.000312171341606761	8.90617431636756e-05	4.10777960496317e-05	0.000151531348749716	1.3162438580297e-05	9.33491244528114e-05	1.36210178792075e-05
A[Del(C):R2]T	0.000114982096563757	0.000472848234830137	0.00262861756226723	0.000138357394686108	0.000229736443962904	0.00225914507755182	0.00011305759273681	0.00200498978175824	0.000695320531738593
A[Del(C):R3]A	0.000108332919432196	0.000566934504302864	0.000374283911359671	0.000998448106768712	0.00070383234336486	0.00309329707468149	0.00138592313644193	0.00135343008200988	0.00115648927993462
A[Del(C):R3]G	5.11005756934952e-05	1.07344271856886e-05	9.66333007510424e-05	9.25232689932756e-05	0.000175288060395765	0.000118722401923836	0.000144626265179199	6.96812869499031e-05	0.000354146464859395
A[Del(C):R3]T	0.000245129610239216	0.000363563066926298	0.000631580901003452	0.000179522606048896	0.000283466714133962	0.000693409574290355	0.000294113716473052	0.00132088680544338	0.000179667712025737
A[Del(C):R4]A	0.00103364287013117	0.000203654570203712	0.000609556922087081	0.00151705515022136	0.00109470830402693	0.00174488768145938	0.00106113577968533	0.000995470567597881	0.00194780555672667
A[Del(C):R4]G	0.000146330815571591	1.25152916346904e-05	0.000215259647863798	0.000397500276740699	0.000152752978109224	2.23590172214103e-05	0.000743382282528229	0.000168468064013369	0.00101379290215245
